,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results
8029,-2,-2,0,1,1,1,1,-1,1,0,-1,-1,-2,1,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
"
8030,2,-2,2,1,1,0,0,-1,1,1,2,1,1,1,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8031,-2,0,0,1,1,-1,0,-2,1,1,0,0,1,1,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8032,1,-1,-2,1,1,1,-1,0,0,1,-2,-1,-1,1,1,0,0,soldier,"Time limit reached.
"
8033,2,-1,2,1,1,0,-1,-2,1,1,0,1,2,1,0,0,0,actor,"Time limit reached.
"
8034,0,-2,-2,1,0,1,2,-2,0,1,0,2,2,1,0,0,0,soldier,"Time limit reached.
"
8035,-1,-1,2,0,1,-1,-2,-2,0,0,-2,1,-2,0,1,0,0,actor,"Time limit reached.
"
8036,2,-1,2,0,0,2,-1,-2,0,0,-1,1,2,0,0,0,0,doctor,"Time limit reached.
"
8037,0,-2,1,1,0,2,-1,2,0,1,0,0,1,0,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8038,1,-1,-1,0,0,2,2,-1,1,0,-2,1,0,0,0,0,0,doctor,"Time limit reached.
"
8039,-1,-2,2,0,1,0,-2,-1,0,1,-2,1,1,1,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8040,2,2,1,0,1,2,0,-2,0,1,-2,2,2,1,1,0,0,doctor,"Time limit reached.
"
8041,0,2,1,1,1,1,-2,2,1,1,-1,-2,-1,1,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8042,2,1,0,0,1,-2,0,2,1,0,-1,-2,0,1,0,0,0,actor,"Time limit reached.
"
8043,0,1,2,0,1,2,1,-1,1,1,-1,0,1,1,0,0,0,actor,"Time limit reached.
"
8044,1,-1,2,0,1,0,2,0,0,1,0,-1,1,1,0,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8045,0,1,2,0,0,2,0,1,0,0,2,0,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8046,-2,-2,-2,1,1,-1,1,-1,0,1,2,-1,-2,1,1,0,0,soldier,"Time limit reached.
"
8047,1,0,-1,1,0,-2,1,1,1,0,2,1,2,0,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8048,0,0,1,1,0,-1,1,2,0,0,1,-1,0,1,0,0,0,doctor,"Time limit reached.
"
8049,2,-1,-1,1,1,2,0,-2,1,0,-1,-1,0,0,1,0,0,doctor,"Time limit reached.
"
8050,2,-1,1,0,0,1,0,-2,1,0,-1,2,-2,1,1,0,0,doctor,"Time limit reached.
"
8051,2,-2,2,1,1,1,0,1,0,1,1,-1,1,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8052,0,2,-2,0,0,-1,-2,-2,1,1,-1,1,0,1,0,0,0,soldier,"Time limit reached.
"
8053,1,-2,0,1,0,0,-2,2,0,1,-2,-1,2,0,0,0,0,soldier,"Time limit reached.
"
8054,-2,0,0,1,0,1,-1,-1,1,0,0,2,2,0,0,0,0,actor,"Time limit reached.
"
8055,-2,1,0,1,0,-1,2,1,0,0,2,1,2,1,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8056,2,0,-1,1,1,-1,2,2,1,1,2,0,0,1,1,0,0,soldier,"Time limit reached.
"
8057,0,2,0,0,0,1,2,0,1,1,-1,1,1,1,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8058,0,0,-2,0,1,-2,1,-1,1,0,2,-2,0,1,1,0,0,soldier,"Time limit reached.
"
8059,1,-1,0,1,1,2,-2,0,0,1,-2,2,-1,1,1,0,0,soldier,"Time limit reached.
"
8060,0,-2,-1,1,0,1,-2,2,1,1,-2,1,-1,0,1,0,0,soldier,"Time limit reached.
"
8061,0,-2,0,0,0,0,1,-2,0,1,-1,-1,-1,0,1,0,0,doctor,"Time limit reached.
"
8062,1,-1,1,0,1,2,-1,2,0,0,0,-2,-1,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8063,-2,1,1,0,1,1,2,1,1,0,1,-2,-1,0,1,0,0,doctor,"Time limit reached.
"
8064,-2,2,2,1,0,-2,0,2,1,0,-2,2,2,0,0,0,0,actor,"Time limit reached.
"
8065,0,1,-2,0,1,1,-1,0,0,1,2,0,0,0,0,0,0,doctor,"Time limit reached.
"
8066,0,2,2,0,1,-1,-2,-2,0,1,2,0,-2,0,1,0,0,doctor,"Time limit reached.
"
8067,-1,-1,-1,1,1,1,0,-2,0,0,-1,-1,1,1,1,0,0,actor,"prepare_deal(actor, soldier, meds) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8068,-2,2,1,1,1,-2,-1,-1,1,1,-2,2,1,0,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8069,2,2,-1,0,0,2,0,2,1,0,1,1,2,0,0,0,0,doctor,"Time limit reached.
"
8070,2,-1,-1,1,1,-1,-2,2,1,1,1,-1,1,1,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8071,-1,0,2,0,0,1,1,0,1,1,1,-1,2,1,0,0,0,soldier,"Time limit reached.
"
8072,2,-2,-1,0,1,0,2,2,0,1,1,0,-2,1,1,0,0,soldier,"Time limit reached.
"
8073,2,1,-1,0,1,-1,-2,2,0,1,1,-1,-2,0,1,0,0,actor,"Time limit reached.
"
8074,-1,1,0,0,1,-2,0,2,0,1,1,2,1,0,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8075,0,-1,-1,0,0,-1,-1,-1,0,0,2,2,-2,1,0,0,0,soldier,"Time limit reached.
"
8076,1,1,1,0,0,1,-2,1,1,1,-1,2,2,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8077,0,-1,-1,0,0,0,-2,0,1,0,0,-1,-2,0,1,0,0,doctor,"Time limit reached.
"
8078,-2,2,2,0,1,-1,-2,0,1,0,1,1,-2,1,1,0,0,actor,"Time limit reached.
"
8079,-1,-1,-2,1,0,-1,1,2,0,1,2,-1,1,1,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8080,1,1,0,1,0,0,1,-2,1,1,-1,1,2,0,1,0,0,doctor,"Time limit reached.
"
8081,-1,-2,1,0,0,-1,0,-1,0,1,-1,-1,-2,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8082,1,-1,0,0,0,-1,-2,1,1,1,1,2,1,1,0,0,0,actor,"Time limit reached.
"
8083,1,2,2,1,0,0,-1,1,0,1,1,0,2,1,0,0,0,soldier,"Time limit reached.
"
8084,-2,-1,-1,1,1,-1,2,2,1,0,-1,1,2,0,0,0,0,soldier,"Time limit reached.
"
8085,1,-1,2,0,0,0,2,-1,1,1,2,0,1,1,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8086,0,-2,-1,1,0,1,-1,-2,1,1,0,1,2,0,1,0,0,actor,"prepare_meeting(actor, soldier) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8087,-2,2,2,1,1,-1,2,-2,1,1,1,-2,0,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
"
8088,2,-1,2,0,1,-1,-2,-2,0,1,1,-1,-2,1,0,0,0,doctor,"Time limit reached.
"
8089,1,0,2,1,0,-1,0,2,1,1,1,0,-2,1,1,0,0,actor,"prepare_meeting(soldier, actor)
"
8090,1,-2,0,0,1,2,-2,2,0,1,0,-2,-1,1,0,0,0,actor,"Time limit reached.
"
8091,-2,2,-1,1,1,1,-2,2,0,1,1,0,-2,1,0,0,0,soldier,"Time limit reached.
"
8092,0,-2,2,1,0,0,1,-1,1,1,-2,0,-1,1,1,0,0,doctor,"Time limit reached.
"
8093,0,1,0,0,1,0,-2,1,0,0,0,-2,2,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8094,1,1,-1,1,1,-1,0,0,0,1,1,-2,-1,1,1,0,0,actor,"Time limit reached.
"
8095,2,-1,-2,0,0,-2,2,2,1,0,-2,-1,-2,0,0,0,0,doctor,"prepare_meeting(soldier, doctor)
"
8096,2,0,1,1,0,-1,-1,-1,1,0,0,-2,2,0,0,0,0,doctor,"Time limit reached.
"
8097,0,0,-2,1,1,1,-1,1,1,1,-1,0,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8098,0,-1,-2,0,0,-2,-1,-1,0,1,0,-1,1,1,0,0,0,actor,"prepare_deal(actor, doctor, food) prepare_trap(soldier, doctor, actor) attack(actor, doctor)
"
8099,1,0,0,1,0,0,2,0,1,0,-1,0,1,1,0,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8100,-2,-2,1,1,1,-2,2,0,0,0,2,0,-2,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8101,2,0,-2,0,0,1,-2,1,0,1,1,-1,-2,0,0,0,0,soldier,"Time limit reached.
"
8102,1,-2,-2,1,0,1,-1,0,1,1,-1,2,0,0,1,0,0,doctor,"prepare_meeting(actor, doctor)
"
8103,1,0,0,0,1,-2,2,-2,1,1,1,0,-2,1,1,0,0,actor,"Time limit reached.
"
8104,-2,-1,-2,1,1,1,2,-1,1,1,-1,2,0,1,0,0,0,soldier,"Time limit reached.
"
8105,1,1,-2,0,0,0,1,1,0,1,2,0,1,0,0,0,0,actor,"Time limit reached.
"
8106,0,0,0,0,1,1,-1,0,1,1,2,0,-1,1,0,0,0,actor,"Time limit reached.
"
8107,1,1,-1,0,1,-2,-2,1,1,1,1,1,1,1,1,0,0,soldier,"Time limit reached.
"
8108,1,-1,-1,1,0,0,-1,-1,0,1,-2,2,-1,0,1,0,0,soldier,"prepare_meeting(actor, doctor) prepare_trap(soldier, doctor, actor) attack(soldier, doctor)
"
8109,1,-2,-1,0,1,-2,-1,-1,1,0,-1,-1,-1,0,1,0,0,doctor,"Time limit reached.
"
8110,1,2,-2,1,1,2,-1,2,0,1,2,-2,-1,1,0,0,0,soldier,"Time limit reached.
"
8111,0,2,1,1,1,0,2,1,0,1,1,0,-1,1,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8112,1,-2,0,0,0,-2,0,2,0,1,-1,-2,2,1,0,0,0,doctor,"Time limit reached.
"
8113,2,1,0,1,0,0,-1,1,0,1,0,-1,-1,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8114,2,-2,0,1,0,2,-1,-1,1,1,2,1,-1,1,1,0,0,doctor,"Time limit reached.
"
8115,-2,-1,1,0,1,0,-1,-2,1,1,1,-2,0,0,1,0,0,doctor,"Time limit reached.
"
8116,0,1,0,1,1,-1,0,-2,1,1,2,-2,0,1,0,0,0,actor,"Time limit reached.
"
8117,1,1,1,1,0,2,-1,-1,0,0,2,2,2,0,1,0,0,doctor,"Time limit reached.
"
8118,2,0,0,0,0,-2,0,-1,0,1,1,1,-2,0,1,0,0,actor,"Time limit reached.
"
8119,-2,2,-2,0,1,2,2,1,1,0,-1,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8120,-2,0,2,1,0,0,2,-1,0,1,-2,1,0,1,0,0,0,doctor,"Time limit reached.
"
8121,-2,0,-1,0,1,-1,0,-1,1,0,-2,1,-2,1,1,0,0,actor,"prepare_meeting(doctor, soldier) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
8122,0,-1,2,0,1,-2,-1,-2,0,1,1,0,2,0,1,0,0,actor,"Time limit reached.
"
8123,2,-1,1,0,1,-2,-2,-1,1,0,-2,0,-2,0,0,0,0,doctor,"Time limit reached.
"
8124,1,1,-2,1,1,2,1,0,0,1,-1,1,0,0,0,0,0,doctor,"Time limit reached.
"
8125,1,1,2,1,1,1,-2,1,1,0,2,0,2,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8126,0,-1,0,1,1,-2,0,2,0,0,2,2,1,1,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8127,1,2,-2,0,0,1,1,-1,0,1,-2,-2,-1,1,0,0,0,doctor,"Time limit reached.
"
8128,-1,0,-1,1,1,1,0,0,0,0,-1,1,-1,0,1,0,0,soldier,"Time limit reached.
"
8129,1,2,-1,1,0,-1,-1,-1,1,1,-2,0,2,1,0,0,0,actor,"Time limit reached.
"
8130,1,-2,2,0,0,-2,-1,2,0,1,-2,-1,1,0,1,0,0,actor,"Time limit reached.
"
8131,-1,0,1,1,1,-2,-2,0,0,1,-1,-1,1,0,0,0,0,actor,"Time limit reached.
"
8132,-2,0,2,0,0,-2,0,-2,0,0,-1,-2,-2,0,0,0,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, soldier, actor) attack(doctor, soldier)
"
8133,-1,-2,-2,0,1,1,1,1,1,0,0,1,1,1,0,0,0,soldier,"Time limit reached.
"
8134,0,0,-2,0,0,0,1,0,0,0,0,-2,-1,0,1,0,0,soldier,"Time limit reached.
"
8135,-2,2,2,0,0,2,1,1,0,0,0,-2,2,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8136,1,2,-1,1,0,-1,1,-2,0,1,2,1,-2,0,0,0,0,actor,"Time limit reached.
"
8137,2,1,-2,1,0,0,-1,1,1,1,2,2,0,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8138,-1,-1,-1,0,0,1,-2,0,0,0,2,1,-2,1,0,0,0,doctor,"Time limit reached.
"
8139,2,2,-1,0,1,0,1,2,1,1,1,-1,-2,1,1,0,0,soldier,"Time limit reached.
"
8140,1,0,-1,1,1,1,1,-2,1,1,-1,-1,-1,0,1,0,0,soldier,"Time limit reached.
"
8141,0,-2,1,0,1,0,0,0,1,1,0,2,-1,1,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8142,1,1,0,1,0,0,1,2,1,1,1,1,-2,1,0,0,0,soldier,"Time limit reached.
"
8143,0,1,2,0,0,-1,-2,-2,1,1,0,0,1,1,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8144,-2,-1,-2,0,1,1,1,0,1,1,-2,2,-2,1,0,0,0,doctor,"Time limit reached.
"
8145,-1,-2,2,1,0,-1,0,2,1,1,-2,2,2,0,1,0,0,soldier,"Time limit reached.
"
8146,-1,2,1,0,1,-1,-2,2,1,0,2,0,-1,1,0,0,0,doctor,"Time limit reached.
"
8147,1,2,2,1,1,1,-2,-2,1,1,-1,-1,2,0,0,0,0,actor,"prepare_meeting(actor, soldier) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8148,-2,2,1,0,1,0,2,-2,1,0,2,-2,0,1,0,0,0,doctor,"Time limit reached.
"
8149,1,0,2,0,0,0,-2,-1,0,1,-1,-1,-2,0,1,0,0,doctor,"Time limit reached.
"
8150,1,-1,1,1,1,-1,-2,1,1,0,0,-2,0,0,1,0,0,doctor,"prepare_deal(doctor, actor, food) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
"
8151,1,0,0,1,1,2,-2,2,0,0,0,-1,-1,1,0,0,0,actor,"Time limit reached.
"
8152,2,-1,0,1,0,-1,0,2,1,0,-1,-2,-1,1,1,0,0,doctor,"Time limit reached.
"
8153,2,-1,-1,0,0,1,-1,2,0,1,2,2,-2,1,0,0,0,doctor,"Time limit reached.
"
8154,1,-1,1,0,1,2,1,0,0,1,1,1,1,0,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8155,1,-2,0,0,0,1,2,-1,0,0,-1,-1,2,1,1,0,0,actor,"prepare_meeting(soldier, doctor) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
8156,0,1,1,1,1,1,-1,0,1,1,-2,-2,-1,1,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8157,0,0,1,0,1,-1,2,2,0,1,0,2,-1,0,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8158,-2,-2,-1,0,1,1,0,2,0,0,0,2,-1,1,0,0,0,doctor,"Time limit reached.
"
8159,1,2,-2,1,0,0,0,-2,0,1,2,2,0,0,1,0,0,doctor,"Time limit reached.
"
8160,-2,-2,2,1,1,2,1,-2,0,0,-2,2,-2,0,1,0,0,soldier,"Time limit reached.
"
8161,-2,2,-2,1,1,0,2,2,0,1,1,1,-1,1,1,0,0,soldier,"Time limit reached.
"
8162,0,-2,-1,1,0,1,2,-2,1,0,1,-1,0,0,1,0,0,soldier,"Time limit reached.
"
8163,-1,0,-2,0,0,-2,2,2,0,0,-2,2,1,1,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8164,-1,-2,2,0,1,1,0,1,0,0,-2,2,0,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8165,-1,-2,2,0,0,-2,-2,-1,1,1,1,-1,-1,1,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
"
8166,0,-1,2,1,0,0,0,2,0,0,-2,-1,2,1,0,0,0,soldier,"Time limit reached.
"
8167,1,-2,1,0,1,1,-1,2,1,0,0,-1,0,1,1,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8168,-1,0,2,0,0,-1,0,0,0,1,-2,0,2,1,0,0,0,actor,"Time limit reached.
"
8169,-1,-1,0,0,1,0,2,2,1,0,1,0,0,0,1,0,0,doctor,"prepare_meeting(soldier, actor) prepare_trap(doctor, actor, soldier) attack(doctor, actor)
"
8170,1,-2,1,0,0,2,2,0,1,0,1,2,1,0,1,0,0,actor,"Time limit reached.
"
8171,-2,-1,-2,0,0,0,-2,1,1,1,-1,0,-2,0,0,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8172,-2,-1,2,0,0,1,0,0,1,0,0,-1,1,0,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8173,0,1,1,0,1,-2,0,1,1,0,1,-2,-1,0,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8174,2,0,0,0,0,-1,-1,-2,1,0,1,0,2,0,1,0,0,doctor,"Time limit reached.
"
8175,-1,2,1,1,1,-1,2,-1,1,0,2,2,2,0,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8176,-1,1,2,1,1,1,2,2,0,0,-1,1,-1,0,1,0,0,doctor,"Time limit reached.
"
8177,2,2,-2,1,0,-2,2,0,1,1,1,2,1,1,0,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8178,0,2,1,1,0,2,0,2,0,1,-1,-1,-1,0,1,0,0,doctor,"Time limit reached.
"
8179,0,0,1,1,0,2,0,2,1,0,1,0,1,1,0,0,0,actor,"Time limit reached.
"
8180,0,0,-2,1,1,0,2,-2,0,1,2,2,0,1,0,0,0,actor,"Time limit reached.
"
8181,-1,0,1,1,1,-2,0,1,0,0,1,1,-1,0,0,0,0,soldier,"Time limit reached.
"
8182,-2,1,-2,0,1,1,0,2,0,1,-1,0,-2,0,0,0,0,actor,"Time limit reached.
"
8183,1,1,0,0,1,2,1,0,0,1,1,-1,-1,0,0,0,0,soldier,"Time limit reached.
"
8184,0,0,-2,1,0,-1,0,0,0,1,-2,0,-1,1,0,0,0,doctor,"Time limit reached.
"
8185,0,-2,-1,0,1,2,-2,1,0,1,-1,2,1,1,0,0,0,actor,"Time limit reached.
"
8186,-1,-1,2,0,1,-1,-1,-2,1,1,0,-1,1,1,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8187,-1,2,-1,1,0,-1,-2,0,1,1,-1,-2,-1,1,1,0,0,actor,"prepare_meeting(soldier, actor) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8188,2,-1,-1,0,0,1,-2,1,0,0,1,-2,0,0,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8189,0,-2,-2,1,0,2,-1,-2,1,1,1,1,0,0,0,0,0,soldier,"Time limit reached.
"
8190,1,-1,-1,0,1,0,0,-1,1,0,2,-2,0,1,0,0,0,actor,"Time limit reached.
"
8191,-2,-1,-1,1,0,-2,-2,-1,0,0,1,0,0,0,1,0,0,actor,"Time limit reached.
"
8192,2,-1,2,0,1,-2,1,1,1,0,1,-1,0,0,1,0,0,soldier,"Time limit reached.
"
8193,2,-1,0,0,1,-2,-1,-1,1,1,2,0,2,0,1,0,0,actor,"Time limit reached.
"
8194,0,-2,1,1,1,0,0,1,0,1,-1,2,1,0,0,0,0,actor,"Time limit reached.
"
8195,-1,0,-2,1,1,-2,0,-1,0,0,2,0,-2,1,0,0,0,doctor,"Time limit reached.
"
8196,-2,-1,1,0,0,0,0,-2,1,0,-2,1,-1,0,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8197,1,0,2,0,0,-2,2,1,1,1,-2,2,2,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8198,1,2,0,1,0,1,1,-2,1,0,0,-1,-2,0,0,0,0,doctor,"Time limit reached.
"
8199,1,0,-1,1,1,1,0,-2,0,1,2,1,2,1,0,0,0,doctor,"Time limit reached.
"
8200,0,0,0,1,0,2,-2,-2,1,0,0,0,0,1,0,0,0,soldier,"Time limit reached.
"
8201,2,1,2,0,0,0,0,0,0,1,-1,0,-2,1,1,0,0,soldier,"Time limit reached.
"
8202,2,2,-2,1,0,1,0,-1,1,1,-2,2,-1,0,1,0,0,soldier,"Time limit reached.
"
8203,0,2,1,1,1,-2,2,1,1,0,2,0,0,1,0,0,0,soldier,"Time limit reached.
"
8204,2,-1,-2,0,1,-2,0,0,1,1,-1,0,1,0,1,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8205,1,0,0,0,1,1,0,1,0,1,2,-2,-1,0,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8206,-2,2,-2,0,0,-2,-1,1,0,1,1,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8207,-1,-1,0,0,0,-2,-1,0,1,0,-1,2,1,0,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8208,2,1,-2,1,1,2,-1,-1,0,1,0,-1,0,0,1,0,0,actor,"prepare_meeting(doctor, soldier) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
8209,1,2,-2,1,0,-2,-1,0,1,1,0,-1,0,0,0,0,0,doctor,"Time limit reached.
"
8210,-2,1,-2,1,1,-1,0,1,1,1,1,2,-2,0,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8211,-1,1,1,0,1,2,0,2,0,0,2,-2,-2,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8212,-2,1,-2,1,0,0,0,-1,0,1,2,1,0,0,0,0,0,soldier,"Time limit reached.
"
8213,-2,-2,0,0,1,0,0,1,0,0,2,0,-2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
8214,-1,2,0,0,1,1,-1,1,0,1,2,0,2,1,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8215,0,2,1,1,1,1,1,-2,1,1,2,1,-1,0,0,0,0,doctor,"Time limit reached.
"
8216,-1,-1,-2,1,1,-1,0,-1,0,1,-1,-2,-1,0,1,0,0,actor,"prepare_meeting(soldier, doctor) prepare_trap(actor, doctor, soldier) attack(actor, doctor)
"
8217,0,0,1,0,1,2,0,-1,1,0,2,-1,-1,0,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8218,-2,-1,-1,1,1,2,-1,-1,1,1,1,0,0,0,1,0,0,doctor,"Time limit reached.
"
8219,2,0,0,0,0,-1,0,0,0,1,1,1,-2,0,0,0,0,soldier,"prepare_meeting(actor, doctor) prepare_trap(soldier, doctor, actor) attack(soldier, doctor)
"
8220,0,2,-2,1,0,-2,-2,0,0,1,-1,0,1,1,1,0,0,actor,"prepare_deal(actor, soldier, meds) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8221,-2,2,1,1,0,0,-2,1,1,1,1,-1,2,0,0,0,0,doctor,"Time limit reached.
"
8222,1,2,2,0,1,2,2,0,0,0,-2,2,0,0,0,0,0,doctor,"Time limit reached.
"
8223,1,1,-1,0,0,-2,2,1,1,0,2,-1,1,0,1,0,0,soldier,"Time limit reached.
"
8224,1,2,2,1,1,1,2,1,0,0,1,1,2,0,1,0,0,actor,"give_item(soldier, actor, meds) get_item(actor, soldier, meds)
"
8225,2,1,-1,0,1,0,-2,-1,1,1,-2,-2,1,1,0,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8226,0,1,1,1,0,0,-2,2,1,0,2,-1,-1,0,0,0,0,doctor,"Time limit reached.
"
8227,-1,-2,0,0,1,2,0,-2,1,1,0,-2,2,1,1,0,0,actor,"prepare_meeting(actor, soldier) prepare_trap(doctor, soldier, actor) attack(actor, soldier)
"
8228,-2,-2,1,1,0,2,2,-2,0,0,-2,0,0,0,0,0,0,soldier,"give_item(doctor, soldier, food) get_item(soldier, doctor, food)
"
8229,2,-2,1,1,1,2,-1,-2,0,1,-1,-1,-2,0,0,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8230,1,0,1,0,1,-1,1,2,1,1,1,2,2,1,1,0,0,actor,"give_item(doctor, actor, food) get_item(actor, doctor, food)
"
8231,1,-1,2,0,0,-2,0,0,0,1,-2,-2,-2,0,0,0,0,soldier,"Time limit reached.
"
8232,2,-1,2,0,0,-1,0,-2,1,0,1,-1,1,1,0,0,0,doctor,"give_item(actor, doctor, food) get_item(doctor, actor, food)
"
8233,-1,-2,0,0,1,2,1,0,1,0,2,2,2,0,0,0,0,soldier,"Time limit reached.
"
8234,2,2,0,0,1,-1,0,-1,1,1,-1,1,1,1,1,0,0,actor,"Time limit reached.
"
8235,0,-2,0,0,0,2,-1,-1,0,1,2,0,0,1,1,0,0,actor,"Time limit reached.
"
8236,2,1,-2,0,0,2,1,0,1,1,0,-1,2,1,0,0,0,doctor,"Time limit reached.
"
8237,1,-1,-1,1,1,-1,-1,-2,0,1,0,2,1,0,1,0,0,actor,"prepare_deal(actor, doctor, food) prepare_trap(soldier, doctor, actor) attack(actor, doctor)
"
8238,-2,-1,0,1,1,1,1,-2,1,0,2,-2,1,0,1,0,0,soldier,"give_item(actor, soldier, meds) get_item(soldier, actor, meds)
"
8239,2,-1,-2,1,1,2,-1,0,0,0,2,0,-1,0,1,0,0,soldier,"Time limit reached.
"
8240,-2,-1,1,0,1,-2,2,-1,0,1,2,-1,1,1,0,0,0,actor,"Time limit reached.
"
8241,1,1,-1,0,1,-2,-1,1,0,0,-1,-2,1,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
"
