doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active
1,1,-1,1,0,2,-1,2,1,0,2,-1,-2,0,1,0,0,doctor
2,-2,-1,0,1,-1,1,2,0,0,0,-2,2,0,1,0,0,soldier
-2,0,-2,1,0,0,2,-1,1,1,2,1,0,1,0,0,0,soldier
2,-1,0,0,1,-1,0,0,1,1,-1,-1,-1,0,0,0,0,doctor
0,-1,2,0,1,-1,0,0,1,0,-2,1,1,0,0,0,0,doctor
-2,-1,-2,1,1,0,1,2,0,1,1,-2,0,1,0,0,0,soldier
-2,1,0,1,1,0,0,2,1,0,1,1,1,0,1,0,0,actor
2,-2,-2,1,0,1,1,-1,0,1,1,2,-1,1,0,0,0,actor
-2,0,0,1,1,1,2,2,0,0,2,0,-1,0,1,0,0,doctor
-1,-1,-1,1,0,2,0,2,1,0,-2,1,-2,0,0,0,0,soldier
-2,1,2,0,1,1,0,-2,1,0,-2,2,1,0,0,0,0,doctor
-2,1,-1,1,1,-1,0,2,1,1,-1,-1,2,1,1,0,0,actor
-2,1,-1,0,1,-1,1,-2,0,0,0,2,1,1,1,0,0,doctor
-1,-2,-1,1,0,0,1,2,1,1,-1,-1,1,1,0,0,0,doctor
2,0,1,1,1,2,-2,-1,1,0,-1,-1,-2,1,0,0,0,soldier
0,-2,0,1,1,1,2,0,0,1,2,2,-2,0,1,0,0,doctor
2,0,2,1,0,2,0,-1,0,0,-2,2,-1,0,1,0,0,doctor
2,-2,2,1,1,1,-2,-1,0,0,1,-1,0,1,0,0,0,soldier
1,-2,1,1,1,-2,-2,0,0,0,1,0,1,1,0,0,0,doctor
-2,-2,2,1,0,1,-2,0,1,1,1,-2,0,0,1,0,0,actor
0,-1,1,0,1,1,2,0,0,1,1,2,0,0,1,0,0,actor
-2,-2,0,0,0,-1,-1,-1,0,1,-2,-1,2,1,0,0,0,doctor
-2,2,-1,0,1,-2,2,0,0,0,2,0,1,1,0,0,0,soldier
1,0,-1,0,0,1,0,0,1,1,0,2,-2,1,0,0,0,doctor
2,-1,1,1,0,-2,-1,-2,1,0,-1,1,2,1,1,0,0,actor
-1,0,-2,1,1,1,-2,-2,0,0,2,-2,0,0,1,0,0,doctor
1,0,0,1,0,0,0,1,0,0,-1,2,-1,1,1,0,0,doctor
-2,-2,0,0,0,-1,-1,-1,1,1,-1,-2,-1,1,1,0,0,doctor
-2,2,2,1,0,0,0,-2,1,1,0,0,-1,0,0,0,0,soldier
2,2,0,0,1,-2,1,1,1,1,1,1,2,1,1,0,0,doctor
2,-1,0,1,0,2,0,-1,0,1,-2,-1,-2,1,0,0,0,actor
-2,1,2,0,1,0,-2,-2,1,0,2,-2,-1,0,0,0,0,actor
1,1,-1,0,0,-1,-1,-2,1,1,2,-1,-2,0,1,0,0,soldier
1,1,2,0,1,-2,-2,0,1,0,2,2,0,1,1,0,0,actor
-1,0,1,0,0,2,1,1,0,0,-2,1,-1,1,1,0,0,doctor
-2,2,2,1,1,2,1,0,0,0,-2,1,-2,1,0,0,0,actor
-1,2,-1,0,0,0,2,1,0,1,0,-1,0,1,1,0,0,actor
1,0,-1,1,1,2,2,-2,0,0,-1,-1,2,0,0,0,0,doctor
1,2,1,0,1,2,0,-1,0,1,1,-1,0,0,0,0,0,soldier
-2,-2,-2,1,1,2,-2,-2,1,0,1,1,0,1,1,0,0,actor
1,-2,2,1,0,-2,-1,0,0,0,1,-2,-1,1,0,0,0,actor
0,1,-1,1,0,2,2,-1,1,1,1,-2,-2,0,1,0,0,actor
-2,-2,0,1,1,-1,1,2,0,1,2,-2,-2,1,0,0,0,doctor
2,1,2,1,0,2,0,-2,0,1,-2,1,1,1,1,0,0,actor
-2,1,0,0,0,-2,1,-1,0,0,-2,1,-1,1,0,0,0,doctor
0,0,-1,0,1,-2,2,0,0,0,0,0,0,0,1,0,0,actor
2,-2,1,0,1,-1,-1,-2,1,0,1,-1,-2,1,0,0,0,actor
0,0,0,0,1,-1,1,2,1,0,1,0,-1,0,0,0,0,soldier
2,1,2,1,1,0,2,1,1,1,1,-1,0,1,0,0,0,doctor
1,1,-1,0,1,-2,-2,1,0,1,-1,-1,0,0,1,0,0,actor
-2,0,0,1,1,-2,2,0,1,1,-1,0,2,1,0,0,0,soldier
-1,-2,-2,0,1,1,2,-2,1,1,0,0,1,0,0,0,0,actor
2,1,0,1,1,1,1,-2,0,0,-2,-1,0,0,0,0,0,actor
-2,-1,2,1,1,2,0,-2,1,0,2,0,-2,0,0,0,0,actor
1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,actor
1,2,1,0,1,2,-1,-2,1,0,1,-2,0,1,1,0,0,soldier
-2,-1,0,0,0,-1,2,-1,0,1,-1,1,-1,0,1,0,0,actor
1,-2,0,1,0,0,1,2,1,1,-1,-1,0,1,1,0,0,actor
2,1,2,0,0,2,-1,-1,0,0,-2,0,1,1,0,0,0,soldier
-1,1,0,1,0,2,-2,2,1,1,1,-1,2,1,0,0,0,actor
-1,-2,-2,0,0,0,-2,2,0,1,1,2,-2,1,1,0,0,actor
1,1,-1,1,1,2,-2,0,0,0,0,-2,-1,0,1,0,0,doctor
-1,2,2,0,1,-1,0,-1,0,1,1,1,1,1,0,0,0,actor
1,2,-2,1,1,0,0,1,0,0,1,1,1,0,0,0,0,doctor
2,-1,-2,0,0,1,-1,-2,0,0,1,1,-1,1,0,0,0,actor
0,0,0,1,0,-1,-1,2,1,1,-2,2,2,0,1,0,0,actor
2,1,2,1,0,-2,2,-1,0,0,-1,-1,2,0,1,0,0,soldier
-1,0,-1,1,1,0,2,1,0,0,-2,2,-1,0,0,0,0,actor
0,1,-2,1,1,0,1,2,1,0,-1,-2,2,1,1,0,0,soldier
-2,1,-2,1,1,0,1,2,0,0,-1,2,0,1,0,0,0,doctor
0,-2,0,1,0,-2,-2,2,0,1,0,-1,2,1,1,0,0,doctor
2,2,1,0,1,-1,1,0,0,1,-1,-1,2,1,1,0,0,actor
1,-1,0,1,1,-2,0,2,0,1,2,-1,2,0,1,0,0,actor
-1,2,0,0,0,0,-2,2,0,1,-1,2,1,0,0,0,0,soldier
2,-2,-2,0,1,-1,0,1,1,0,0,2,-1,1,1,0,0,actor
-1,0,-2,0,0,0,0,1,1,0,-1,0,-1,1,1,0,0,soldier
1,-2,-1,1,0,-1,0,1,0,1,1,2,1,1,0,0,0,doctor
0,2,2,0,0,-1,-1,-1,1,0,2,-1,0,1,0,0,0,soldier
-1,-1,2,1,1,-1,1,-2,0,1,1,-2,0,1,0,0,0,doctor
1,2,2,1,1,1,2,1,0,1,2,-2,0,0,0,0,0,doctor
2,2,0,0,1,-1,1,0,1,1,-2,-1,-2,1,1,0,0,actor
0,1,0,0,1,2,-2,-1,1,1,2,0,1,1,1,0,0,soldier
-2,-2,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,actor
1,2,1,1,1,-2,0,-2,1,0,-1,0,-1,0,1,0,0,soldier
0,1,-1,0,0,2,1,0,0,0,-2,-1,0,1,0,0,0,actor
2,1,-1,1,1,2,-2,1,0,0,1,2,-1,0,0,0,0,doctor
2,2,1,1,1,-1,2,-2,1,0,0,-1,-2,1,0,0,0,soldier
0,2,-1,1,1,-1,2,2,1,0,-1,1,1,1,1,0,0,soldier
2,0,-1,0,1,2,-1,-1,1,0,1,2,2,0,0,0,0,soldier
0,-1,2,1,1,2,-1,1,1,1,-2,-1,2,1,1,0,0,doctor
-2,-2,2,0,1,-1,-2,1,1,0,-1,1,0,0,0,0,0,soldier
0,-2,2,1,1,-1,-1,0,0,1,-1,0,2,0,0,0,0,soldier
0,2,-2,0,0,2,-1,1,0,0,1,-2,-2,1,1,0,0,doctor
-1,-2,0,0,0,-2,1,0,1,0,2,0,-2,1,0,0,0,soldier
-2,-1,1,0,1,2,-2,1,0,1,-1,0,2,0,1,0,0,actor
0,1,1,1,0,2,0,2,0,1,0,1,1,1,1,0,0,actor
2,-1,2,1,0,0,-2,-2,1,1,2,1,2,1,1,0,0,soldier
2,2,-1,1,0,1,-2,2,0,1,1,-1,2,0,1,0,0,doctor
-1,0,-1,1,1,1,-2,2,0,0,-2,0,-1,1,1,0,0,soldier
1,1,-1,1,1,2,0,-2,1,0,0,1,-2,0,0,0,0,doctor
2,1,2,0,0,1,-1,-2,1,0,2,0,-2,0,0,0,0,doctor
-2,-1,0,0,1,0,-1,-1,1,1,-1,0,1,1,1,0,0,actor
1,-1,0,1,0,1,1,-1,1,1,-1,2,2,1,0,0,0,actor
0,-2,0,1,0,-1,-2,-2,0,0,-2,2,2,0,0,0,0,soldier
-2,1,-2,1,0,-2,0,0,1,1,-2,-2,0,1,1,0,0,doctor
2,0,-2,1,1,2,-1,-1,0,1,-1,-2,-1,0,1,0,0,actor
-1,-1,1,0,0,2,-2,-2,0,0,0,-2,-1,1,1,0,0,actor
2,2,-2,0,1,1,1,-1,0,1,0,-1,1,0,1,0,0,soldier
0,-1,1,1,0,-2,-1,2,1,1,-1,0,1,0,0,0,0,doctor
-2,-2,2,1,0,2,0,2,0,1,1,0,0,1,1,0,0,soldier
0,-1,1,0,0,-2,-1,-2,0,0,-2,-1,2,0,1,0,0,doctor
2,-1,0,0,1,-2,0,2,0,0,-2,1,2,1,0,0,0,actor
-2,0,0,1,0,-1,-2,2,0,0,2,-1,-2,0,0,0,0,doctor
1,0,0,0,1,0,1,1,0,0,-1,1,-2,1,0,0,0,actor
1,1,0,0,0,-1,-2,0,0,0,1,0,-2,1,1,0,0,doctor
2,0,-1,1,1,-2,1,1,1,0,2,-2,1,0,1,0,0,doctor
1,-1,-2,1,0,-2,2,2,1,1,-2,2,-1,0,0,0,0,soldier
1,2,2,0,1,-2,-1,-2,0,0,1,1,0,0,0,0,0,doctor
2,-1,2,0,1,-2,-1,2,0,1,-1,0,0,0,1,0,0,actor
2,-1,-1,0,0,2,0,1,0,1,2,-2,-2,1,0,0,0,soldier
2,-2,0,0,0,2,-1,0,0,1,-1,2,-1,0,0,0,0,actor
-1,0,-1,0,0,-1,0,1,1,0,0,2,-2,1,0,0,0,doctor
2,0,2,0,1,-1,2,-1,1,1,0,-1,0,0,1,0,0,doctor
2,2,-2,1,1,-2,0,-2,0,0,1,2,2,0,0,0,0,soldier
-1,1,-2,1,1,-2,-1,1,0,0,1,-2,0,1,0,0,0,doctor
-2,-2,2,0,0,-1,2,2,1,0,-2,-2,-1,1,0,0,0,actor
-2,-2,1,1,0,2,1,-1,0,1,-2,-1,-2,0,0,0,0,actor
1,1,-1,1,1,2,0,-2,0,0,-2,1,1,0,0,0,0,soldier
2,2,0,0,0,-1,0,-2,0,1,-1,1,2,1,1,0,0,soldier
2,-2,-1,1,0,1,2,-2,1,0,-1,2,1,1,1,0,0,actor
0,0,0,1,1,1,2,0,1,1,1,-1,-1,1,1,0,0,soldier
1,-1,-1,1,0,2,1,0,0,0,-1,2,-1,1,1,0,0,actor
1,1,-2,1,1,-1,2,2,0,1,-2,1,-1,0,1,0,0,doctor
0,-2,-1,0,1,1,0,-2,0,1,2,-1,-1,0,0,0,0,soldier
2,-1,0,1,0,-2,-1,-1,0,0,2,0,1,1,0,0,0,soldier
-1,-2,-1,0,1,-2,-2,-1,0,0,-2,0,2,1,1,0,0,doctor
0,0,1,0,1,-1,2,1,0,1,-2,2,-1,1,0,0,0,actor
-2,0,1,1,1,2,2,0,1,1,-2,-2,2,0,1,0,0,doctor
0,2,2,0,1,0,-2,2,0,0,-1,0,-2,1,0,0,0,soldier
2,-1,1,1,0,1,-2,1,1,0,0,-1,0,1,1,0,0,actor
0,1,-1,0,1,1,0,-2,1,0,0,-2,-2,0,1,0,0,actor
-2,-1,0,1,0,-2,0,1,0,1,-2,0,2,0,0,0,0,doctor
2,-2,2,0,0,-2,-2,0,1,0,0,-1,0,0,0,0,0,soldier
-2,-2,-2,1,0,-2,1,2,1,1,-1,2,-2,0,1,0,0,doctor
-1,-2,2,1,1,-2,1,-2,0,1,0,-2,2,0,1,0,0,actor
-1,-2,2,0,1,2,0,-1,1,0,1,-2,0,1,1,0,0,actor
-1,-2,0,1,0,-1,2,2,0,0,-2,-1,1,1,0,0,0,doctor
1,-1,2,0,0,-1,0,-2,1,0,1,1,0,0,1,0,0,actor
-2,2,0,1,0,1,1,-1,0,0,-1,-2,1,1,0,0,0,soldier
-2,0,2,1,0,-1,-2,2,0,0,1,1,-2,1,0,0,0,actor
0,0,-1,0,0,1,0,-1,1,1,-1,-2,-2,0,0,0,0,actor
1,-1,0,0,0,-1,-1,-1,0,0,2,-2,-1,0,1,0,0,doctor
1,0,2,0,0,-1,1,0,0,1,-1,-2,0,1,0,0,0,soldier
1,0,1,0,1,-1,-1,2,0,0,0,-2,-2,0,1,0,0,soldier
0,-2,2,1,1,0,-1,2,0,1,-1,-1,-1,0,1,0,0,actor
2,-1,2,0,0,-1,1,-2,1,1,-1,0,-1,1,0,0,0,actor
-2,0,-2,1,0,-1,1,-2,0,1,-1,1,-2,0,0,0,0,soldier
2,-1,0,0,0,-2,2,0,1,1,-1,-1,1,0,0,0,0,soldier
-1,0,1,0,0,1,-1,2,1,0,1,-2,-2,0,0,0,0,actor
-1,-2,1,0,0,1,-2,-2,0,0,1,1,0,1,1,0,0,doctor
-2,-2,-2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,doctor
-2,1,2,1,1,0,1,0,0,1,2,-1,1,0,0,0,0,doctor
-2,2,2,1,0,-2,0,1,0,1,-1,1,0,1,1,0,0,doctor
-2,-1,-1,1,1,2,1,2,0,1,0,-2,0,1,0,0,0,soldier
-2,-2,-1,0,0,2,0,-1,0,1,2,-1,0,0,1,0,0,doctor
1,-1,1,0,1,1,1,-2,1,1,2,2,2,0,0,0,0,soldier
1,-2,0,0,1,0,-2,2,1,0,-1,-2,-2,0,0,0,0,doctor
-2,1,-2,0,0,-2,2,1,0,0,-1,0,-2,1,0,0,0,actor
2,0,0,1,1,2,-1,-2,0,0,2,1,-2,1,1,0,0,actor
0,1,0,0,1,1,1,1,0,0,1,-1,-1,1,0,0,0,doctor
1,0,0,1,1,-2,1,0,0,1,0,0,-2,0,0,0,0,actor
-1,-2,2,1,1,0,-1,-2,1,0,0,-2,1,1,0,0,0,actor
0,0,2,0,0,-1,-2,1,1,1,2,0,0,0,0,0,0,soldier
-1,2,-1,1,0,0,2,-1,1,0,1,2,2,0,0,0,0,actor
-1,-2,-1,1,0,1,-1,-2,0,0,1,-2,-1,0,1,0,0,actor
-1,0,0,1,1,1,2,0,0,0,0,1,-2,1,1,0,0,actor
0,1,-1,1,1,-2,0,-2,1,0,-2,2,0,1,1,0,0,soldier
-1,-2,-2,1,0,-1,-1,-2,1,0,0,-2,-1,1,0,0,0,soldier
0,1,2,0,0,-2,-2,-2,1,0,-1,2,-1,1,1,0,0,doctor
-2,2,-1,0,1,-2,-2,0,0,1,1,0,-1,1,0,0,0,actor
0,0,-1,0,0,-1,2,1,1,0,2,-1,2,1,0,0,0,actor
1,-2,-1,1,1,2,0,0,1,1,-2,0,2,0,0,0,0,doctor
0,-2,2,0,0,-2,0,-1,0,1,0,-2,2,1,0,0,0,doctor
0,-1,2,0,1,-1,-1,1,0,0,1,1,1,0,1,0,0,doctor
1,-2,-2,0,1,2,2,2,0,0,2,2,0,0,0,0,0,soldier
2,-2,0,0,1,-2,2,1,0,0,0,-2,1,0,0,0,0,doctor
1,-1,0,0,1,-1,0,0,1,1,0,1,-2,0,0,0,0,soldier
-2,-2,0,1,1,1,1,-2,0,0,2,0,1,0,1,0,0,actor
0,1,1,0,1,-1,-1,-1,0,1,0,-2,1,0,0,0,0,actor
-2,-2,1,1,0,-1,0,-2,1,1,0,0,0,0,1,0,0,soldier
-1,0,2,1,1,-2,-1,0,1,1,0,1,-1,0,1,0,0,doctor
1,2,0,0,1,-1,2,-2,0,0,2,0,-1,1,0,0,0,doctor
-1,1,2,0,0,1,-1,-2,0,0,-1,-1,-2,0,1,0,0,doctor
-2,-2,-2,1,1,2,-2,-1,1,1,1,2,2,0,1,0,0,doctor
-2,0,0,1,0,2,2,2,1,0,1,1,-1,0,1,0,0,actor
1,2,1,1,1,1,0,-1,1,0,-2,0,-2,1,1,0,0,soldier
-1,-1,-2,1,0,-2,-2,0,0,1,0,0,2,1,0,0,0,doctor
2,2,-2,1,0,0,0,-1,1,0,-2,1,-2,0,0,0,0,actor
1,0,-2,0,1,-2,1,2,1,0,2,1,-2,1,1,0,0,actor
0,-2,-2,0,0,0,2,-2,1,0,1,1,2,1,1,0,0,doctor
1,-1,-2,0,1,1,2,-1,0,0,2,-2,2,1,0,0,0,doctor
0,2,-2,0,1,-1,1,-1,1,1,2,1,-2,0,0,0,0,soldier
-1,2,-1,1,1,-2,2,2,0,0,2,-1,-1,1,0,0,0,doctor
-2,0,1,1,0,-2,2,-1,0,0,0,-2,1,0,0,0,0,doctor
0,-2,2,0,0,0,-2,-1,0,0,2,-1,2,0,0,0,0,actor
-2,-1,2,0,0,-1,-1,-2,1,1,-2,2,2,1,1,0,0,actor
0,-2,0,0,0,-2,2,1,1,0,2,2,0,0,1,0,0,soldier
2,2,-2,0,1,1,-1,1,0,1,2,-1,2,1,1,0,0,doctor
2,2,-1,1,1,-1,-2,1,1,1,0,0,-2,0,1,0,0,doctor
0,0,0,0,1,0,2,2,1,1,-1,2,2,1,1,0,0,soldier
1,1,-2,1,1,2,-1,-1,1,0,-1,-2,0,0,0,0,0,actor
1,1,2,0,1,2,-2,2,1,1,0,1,2,1,1,0,0,soldier
0,1,2,1,1,-2,-1,0,1,0,-2,1,-1,0,1,0,0,soldier
-2,0,2,1,0,1,1,-1,0,0,0,2,0,0,1,0,0,soldier
0,1,0,0,1,-1,2,0,0,1,2,2,-1,0,0,0,0,soldier
1,-1,-2,0,0,-2,1,0,0,0,-1,-1,2,1,0,0,0,doctor
2,-1,0,1,1,1,0,1,0,1,-2,0,2,0,1,0,0,soldier
-2,1,1,1,0,1,-1,2,0,0,0,-1,-2,0,0,0,0,actor
0,-1,2,1,1,2,-2,-1,1,0,-1,-2,0,1,1,0,0,soldier
-1,-1,-2,0,1,-1,2,-1,0,0,2,1,1,1,1,0,0,doctor
2,-2,-1,1,0,-2,0,-1,0,0,-1,-2,0,0,0,0,0,actor
1,-2,1,1,0,-1,2,2,1,0,-1,-2,0,1,1,0,0,doctor
0,-2,-2,0,1,2,2,-2,0,0,0,2,0,0,1,0,0,soldier
1,-1,1,0,1,0,2,-1,1,0,1,0,0,0,0,0,0,actor
-1,2,1,0,1,-2,2,0,1,1,2,1,-1,1,1,0,0,actor
-2,-2,2,1,0,0,1,-1,1,0,1,0,2,0,0,0,0,actor
-1,-2,-1,0,0,1,2,0,0,1,-2,-2,1,1,1,0,0,actor
-2,0,-2,1,1,-1,-2,0,0,1,1,0,1,0,1,0,0,actor
-2,1,1,0,0,-1,0,-1,0,1,-2,0,1,0,1,0,0,soldier
2,0,2,1,1,1,-2,0,1,1,1,-1,2,0,1,0,0,actor
-2,-2,-2,0,0,-2,-2,-2,0,1,-1,1,-1,1,1,0,0,doctor
-1,1,-1,0,1,-2,-1,-1,0,0,-2,1,2,1,1,0,0,doctor
-1,2,2,1,0,2,2,1,0,0,-1,2,-2,0,1,0,0,actor
0,2,-1,1,1,2,-2,-2,0,0,2,0,1,0,0,0,0,soldier
-1,0,-2,0,0,2,0,-2,1,0,2,0,-2,0,0,0,0,soldier
1,-2,-1,0,0,2,1,-2,1,0,-2,1,-2,0,0,0,0,actor
-2,-2,-2,0,1,0,-1,0,1,1,-1,-2,0,1,0,0,0,doctor
-2,-1,-1,1,0,2,-1,-2,1,1,-2,2,-1,1,1,0,0,doctor
1,0,-2,0,0,1,2,-1,1,0,2,2,-1,1,1,0,0,soldier
1,0,-2,1,1,-1,-1,0,0,1,-2,0,-2,0,0,0,0,actor
0,0,0,1,1,1,-2,0,0,1,1,2,2,0,0,0,0,doctor
1,1,-1,0,1,0,-2,-2,0,0,1,0,-2,1,0,0,0,soldier
-1,2,-1,0,1,-2,0,0,1,1,2,2,0,1,1,0,0,actor
1,-1,1,1,1,-2,-2,0,1,0,-2,-2,1,1,0,0,0,doctor
1,-2,1,1,0,0,2,-2,1,0,2,0,2,1,0,0,0,actor
2,2,-1,0,1,-1,2,-1,1,1,-2,0,-2,0,0,0,0,soldier
-1,1,-2,0,0,0,0,-2,1,0,1,-2,-2,0,0,0,0,actor
2,-1,-2,0,1,1,-1,2,0,1,-1,1,0,0,1,0,0,doctor
1,-1,2,1,1,-2,2,-1,1,1,2,-1,0,0,0,0,0,soldier
0,1,-2,1,1,-1,1,-2,1,1,-1,2,-2,1,1,0,0,doctor
1,-1,2,0,0,-2,-1,-1,0,0,2,0,-1,0,1,0,0,actor
-2,-1,0,1,0,1,1,1,1,0,1,0,-1,1,0,0,0,actor
0,2,0,0,1,-1,0,2,1,1,-1,2,0,1,0,0,0,doctor
0,-2,1,0,0,-1,0,-2,1,1,-1,-1,2,0,1,0,0,soldier
-2,2,0,1,1,-2,0,2,1,0,-1,1,2,0,1,0,0,doctor
-1,0,2,1,0,2,1,0,1,1,-2,0,2,0,1,0,0,soldier
-2,2,-2,0,0,-1,2,-1,0,0,-1,1,0,0,0,0,0,actor
-2,-2,0,0,0,-2,0,-1,1,1,2,-1,0,1,0,0,0,actor
1,-1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,soldier
2,-2,-1,1,0,-2,2,2,0,1,0,0,1,1,0,0,0,soldier
2,-1,0,1,0,-1,1,-1,1,1,1,-1,0,0,0,0,0,soldier
2,2,-2,1,1,2,-2,-1,0,0,2,-2,1,1,0,0,0,actor
0,2,-1,0,0,-2,-2,2,1,0,-1,0,0,0,0,0,0,soldier
2,2,-2,0,1,-1,0,-2,1,0,0,-1,-1,0,1,0,0,doctor
-1,-2,0,1,0,0,-1,2,0,1,2,1,-2,0,1,0,0,actor
0,-2,0,1,0,-2,2,-2,1,0,2,0,-2,1,0,0,0,soldier
1,-2,2,1,0,2,-1,-2,0,0,0,1,0,0,1,0,0,actor
-2,-2,-1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,actor
1,2,-1,0,0,0,1,-1,1,0,2,2,-1,0,1,0,0,doctor
1,-2,0,0,1,2,0,2,0,1,0,0,1,1,0,0,0,doctor
0,1,2,1,0,-1,1,0,0,0,1,-2,1,0,1,0,0,actor
0,-1,1,0,0,-2,-1,-2,0,0,2,-2,2,1,1,0,0,doctor
0,-2,-2,1,0,-1,1,2,1,0,2,1,2,1,0,0,0,doctor
2,-1,-1,1,1,1,1,2,0,1,-1,-2,-2,0,0,0,0,soldier
0,2,-1,1,0,2,-1,0,1,1,2,2,0,1,1,0,0,doctor
1,2,0,1,1,2,0,1,1,0,-2,-1,-2,0,1,0,0,actor
2,0,1,1,0,0,1,2,1,1,-1,0,1,1,0,0,0,actor
-2,2,-1,0,1,-2,-1,0,0,0,-1,-1,2,0,1,0,0,doctor
0,-1,0,0,0,0,2,-2,0,1,1,0,-2,1,1,0,0,soldier
-2,2,1,0,0,2,1,2,1,0,0,2,-1,1,1,0,0,actor
1,-1,-1,0,0,-2,1,2,0,0,-1,0,-2,0,0,0,0,soldier
2,2,-2,1,0,1,1,1,1,1,-1,1,2,0,1,0,0,actor
2,1,-1,0,1,-1,2,-2,0,0,1,2,2,0,0,0,0,soldier
-1,-1,1,1,1,1,-2,1,0,1,-1,2,0,1,0,0,0,soldier
-1,-1,-1,0,1,-1,1,0,0,1,2,1,-1,1,0,0,0,doctor
-2,-2,-1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,soldier
-2,0,-2,0,0,-1,-1,-1,0,1,0,-1,-2,1,1,0,0,soldier
-1,-2,2,1,1,0,-1,1,1,0,2,0,0,0,0,0,0,soldier
-2,1,0,1,1,2,-2,-2,1,0,2,1,-1,1,0,0,0,doctor
-1,2,-1,1,1,-1,1,-1,0,1,0,2,1,1,1,0,0,soldier
-1,0,0,1,0,2,1,2,0,0,-1,1,2,1,1,0,0,doctor
1,2,2,0,1,2,1,0,0,1,1,-1,2,0,1,0,0,doctor
1,0,2,1,1,2,2,1,1,0,2,0,-2,1,0,0,0,doctor
0,-2,1,0,0,-1,-2,1,0,1,1,-2,-2,0,1,0,0,doctor
0,-2,-2,1,1,2,1,-2,0,1,-2,2,-1,1,0,0,0,doctor
-2,0,2,0,0,-2,-1,2,1,0,-2,2,-2,1,0,0,0,doctor
-1,-2,-2,1,0,1,1,0,0,1,-1,-1,2,0,1,0,0,doctor
0,1,2,1,1,-2,0,-1,1,0,-1,2,0,1,1,0,0,doctor
-2,2,0,0,1,-1,-2,1,0,1,2,2,-1,1,1,0,0,doctor
2,2,-2,0,1,1,0,2,1,0,0,2,-1,0,0,0,0,doctor
0,2,0,0,0,0,1,1,0,0,1,-1,2,1,1,0,0,actor
-2,-2,1,1,1,2,1,-2,0,1,0,-2,-2,0,1,0,0,doctor
-1,-2,-1,1,0,0,1,1,1,0,-1,1,-1,0,1,0,0,soldier
2,-1,-1,0,1,0,2,-1,1,0,-2,-1,2,1,0,0,0,soldier
1,-1,-2,0,1,2,-2,1,1,1,-2,-1,2,0,1,0,0,actor
1,1,1,1,1,-2,-2,2,1,1,1,1,-2,1,0,0,0,doctor
-2,-1,-2,0,0,1,-1,-2,0,1,0,1,-1,1,1,0,0,doctor
0,-2,0,0,1,-1,0,0,1,0,0,2,0,1,1,0,0,soldier
0,-1,1,1,1,0,2,1,1,0,0,1,1,1,1,0,0,doctor
-2,-1,-1,1,1,-2,0,-2,1,1,2,1,1,0,0,0,0,soldier
-1,2,1,1,1,1,-1,2,1,0,-2,2,-2,1,1,0,0,actor
0,0,0,0,0,0,-2,1,0,0,0,-1,-2,0,0,0,0,actor
1,-2,-1,0,0,1,1,-1,0,0,0,2,1,0,0,0,0,doctor
-1,-1,-2,0,1,2,0,2,1,0,-1,2,2,0,1,0,0,actor
2,-2,-2,1,1,1,1,2,0,0,-1,0,0,1,1,0,0,soldier
0,-2,2,1,1,0,2,1,1,1,-2,0,2,1,0,0,0,soldier
2,-2,-2,0,1,-1,2,-2,0,1,-2,-1,2,0,0,0,0,doctor
1,0,1,0,1,0,0,0,1,1,-1,-1,-1,0,0,0,0,soldier
-1,2,1,1,0,2,-1,1,1,0,-2,-2,-1,0,0,0,0,soldier
1,0,-1,1,1,2,-2,-1,1,0,2,0,-1,0,1,0,0,doctor
-1,2,-2,1,0,1,0,2,0,0,1,2,2,1,1,0,0,actor
1,2,-1,1,1,-1,-1,1,1,1,2,0,-1,0,1,0,0,doctor
-2,2,-1,0,1,2,-1,0,1,0,2,-2,-2,1,0,0,0,actor
-1,0,0,0,1,2,1,-2,0,1,1,-1,-1,1,0,0,0,doctor
0,1,0,0,1,-2,-2,1,0,1,0,1,-2,0,1,0,0,soldier
0,0,2,1,0,-1,-2,-2,1,0,-1,1,2,1,0,0,0,actor
2,-2,0,0,1,-1,1,1,1,0,-1,-2,-2,1,0,0,0,actor
2,-2,-2,0,1,0,1,1,1,1,0,-1,1,1,0,0,0,soldier
1,0,0,1,1,1,-2,1,1,0,-2,1,-1,0,1,0,0,soldier
0,-1,-1,1,0,-2,2,-1,1,1,2,1,0,0,0,0,0,soldier
1,0,-2,1,1,1,0,1,1,1,0,2,-1,1,0,0,0,soldier
2,-1,1,0,1,-2,-1,2,0,0,0,-2,0,0,1,0,0,actor
1,-2,2,0,0,1,2,1,0,0,2,0,2,0,0,0,0,actor
-1,-2,1,1,0,-1,1,1,1,0,2,-1,0,0,0,0,0,doctor
