,index,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results,wants_meds,wants_food,attacks_doctor,attacks_soldier,attacks_actor
2576,38640,-2,-2,-2,0,0,0,2,1,1,1,-2,1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2577,38655,-2,-2,-2,0,0,0,2,1,1,1,-2,1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2578,38670,-2,-2,-2,0,0,0,2,1,1,1,-2,1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2579,38685,-2,-2,-2,0,0,0,2,1,1,1,-2,1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2580,38700,-2,-2,-2,0,0,0,2,1,1,1,-2,1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2581,38715,-2,-2,-2,0,0,0,2,1,1,1,-2,1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2582,38730,-2,-2,-2,0,0,0,2,1,1,1,-2,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2583,38745,-2,-2,-2,0,0,0,2,1,1,1,-2,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2584,38760,-2,-2,-2,0,0,0,2,1,1,1,-2,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2585,38775,-2,-2,-2,0,0,0,2,1,1,1,-2,1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2586,38790,-2,-2,-2,0,0,0,2,1,1,1,-2,1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2587,38805,-2,-2,-2,0,0,0,2,1,1,1,-2,1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2588,38820,-2,-2,-2,0,0,0,2,1,1,1,-2,1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2589,38835,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2590,38850,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2591,38865,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2592,38880,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2593,38895,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2594,38910,-2,-2,-2,0,0,0,2,1,1,1,-2,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2595,38925,-2,-2,-2,0,0,0,2,1,1,1,-2,2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2596,38940,-2,-2,-2,0,0,0,2,1,1,1,-2,2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2597,38955,-2,-2,-2,0,0,0,2,1,1,1,-2,2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2598,38970,-2,-2,-2,0,0,0,2,1,1,1,-2,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2599,38985,-2,-2,-2,0,0,0,2,1,1,1,-2,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2600,39000,-2,-2,-2,0,0,0,2,1,1,1,-2,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2601,39015,-2,-2,-2,0,0,0,2,1,1,1,-2,2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2602,39030,-2,-2,-2,0,0,0,2,1,1,1,-2,2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2603,39045,-2,-2,-2,0,0,0,2,1,1,1,-2,2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2604,39060,-2,-2,-2,0,0,0,2,1,1,1,-2,2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2605,39075,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2606,39090,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2607,39105,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2608,39120,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2609,39135,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2610,39150,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2611,39165,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2612,39180,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2613,39195,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2614,39210,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2615,39225,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2616,39240,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2617,39255,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2618,39270,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2619,39285,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2620,39300,-2,-2,-2,0,0,0,2,1,1,1,-1,-2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2621,39315,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2622,39330,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2623,39345,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2624,39360,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2625,39375,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2626,39390,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2627,39405,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2628,39420,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2629,39435,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2630,39450,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2631,39465,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2632,39480,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2633,39495,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2634,39510,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2635,39525,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2636,39540,-2,-2,-2,0,0,0,2,1,1,1,-1,-1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2637,39555,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2638,39570,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2639,39585,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2640,39600,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2641,39615,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2642,39630,-2,-2,-2,0,0,0,2,1,1,1,-1,0,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2643,39645,-2,-2,-2,0,0,0,2,1,1,1,-1,0,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2644,39660,-2,-2,-2,0,0,0,2,1,1,1,-1,0,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2645,39675,-2,-2,-2,0,0,0,2,1,1,1,-1,0,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2646,39690,-2,-2,-2,0,0,0,2,1,1,1,-1,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2647,39705,-2,-2,-2,0,0,0,2,1,1,1,-1,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2648,39720,-2,-2,-2,0,0,0,2,1,1,1,-1,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2649,39735,-2,-2,-2,0,0,0,2,1,1,1,-1,0,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2650,39750,-2,-2,-2,0,0,0,2,1,1,1,-1,0,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2651,39765,-2,-2,-2,0,0,0,2,1,1,1,-1,0,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2652,39780,-2,-2,-2,0,0,0,2,1,1,1,-1,0,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2653,39795,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2654,39810,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2655,39825,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2656,39840,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2657,39855,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2658,39870,-2,-2,-2,0,0,0,2,1,1,1,-1,1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2659,39885,-2,-2,-2,0,0,0,2,1,1,1,-1,1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2660,39900,-2,-2,-2,0,0,0,2,1,1,1,-1,1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2661,39915,-2,-2,-2,0,0,0,2,1,1,1,-1,1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2662,39930,-2,-2,-2,0,0,0,2,1,1,1,-1,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2663,39945,-2,-2,-2,0,0,0,2,1,1,1,-1,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2664,39960,-2,-2,-2,0,0,0,2,1,1,1,-1,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2665,39975,-2,-2,-2,0,0,0,2,1,1,1,-1,1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2666,39990,-2,-2,-2,0,0,0,2,1,1,1,-1,1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2667,40005,-2,-2,-2,0,0,0,2,1,1,1,-1,1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2668,40020,-2,-2,-2,0,0,0,2,1,1,1,-1,1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2669,40035,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2670,40050,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2671,40065,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2672,40080,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2673,40095,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2674,40110,-2,-2,-2,0,0,0,2,1,1,1,-1,2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2675,40125,-2,-2,-2,0,0,0,2,1,1,1,-1,2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2676,40140,-2,-2,-2,0,0,0,2,1,1,1,-1,2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2677,40155,-2,-2,-2,0,0,0,2,1,1,1,-1,2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2678,40170,-2,-2,-2,0,0,0,2,1,1,1,-1,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2679,40185,-2,-2,-2,0,0,0,2,1,1,1,-1,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2680,40200,-2,-2,-2,0,0,0,2,1,1,1,-1,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2681,40215,-2,-2,-2,0,0,0,2,1,1,1,-1,2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2682,40230,-2,-2,-2,0,0,0,2,1,1,1,-1,2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2683,40245,-2,-2,-2,0,0,0,2,1,1,1,-1,2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2684,40260,-2,-2,-2,0,0,0,2,1,1,1,-1,2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2685,40275,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2686,40290,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2687,40305,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2688,40320,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2689,40335,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2690,40350,-2,-2,-2,0,0,0,2,1,1,1,0,-2,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2691,40365,-2,-2,-2,0,0,0,2,1,1,1,0,-2,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2692,40380,-2,-2,-2,0,0,0,2,1,1,1,0,-2,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2693,40395,-2,-2,-2,0,0,0,2,1,1,1,0,-2,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2694,40410,-2,-2,-2,0,0,0,2,1,1,1,0,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2695,40425,-2,-2,-2,0,0,0,2,1,1,1,0,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2696,40440,-2,-2,-2,0,0,0,2,1,1,1,0,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2697,40455,-2,-2,-2,0,0,0,2,1,1,1,0,-2,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2698,40470,-2,-2,-2,0,0,0,2,1,1,1,0,-2,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2699,40485,-2,-2,-2,0,0,0,2,1,1,1,0,-2,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2700,40500,-2,-2,-2,0,0,0,2,1,1,1,0,-2,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2701,40515,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2702,40530,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2703,40545,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2704,40560,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2705,40575,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2706,40590,-2,-2,-2,0,0,0,2,1,1,1,0,-1,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2707,40605,-2,-2,-2,0,0,0,2,1,1,1,0,-1,0,0,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2708,40620,-2,-2,-2,0,0,0,2,1,1,1,0,-1,0,0,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2709,40635,-2,-2,-2,0,0,0,2,1,1,1,0,-1,0,1,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2710,40650,-2,-2,-2,0,0,0,2,1,1,1,0,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2711,40665,-2,-2,-2,0,0,0,2,1,1,1,0,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2712,40680,-2,-2,-2,0,0,0,2,1,1,1,0,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2713,40695,-2,-2,-2,0,0,0,2,1,1,1,0,-1,2,0,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2714,40710,-2,-2,-2,0,0,0,2,1,1,1,0,-1,2,0,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2715,40725,-2,-2,-2,0,0,0,2,1,1,1,0,-1,2,1,0,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2716,40740,-2,-2,-2,0,0,0,2,1,1,1,0,-1,2,1,1,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2717,40755,-2,-2,-2,0,0,0,2,1,1,1,0,0,-2,0,1,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2718,40770,-2,-2,-2,0,0,0,2,1,1,1,0,0,-2,1,0,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
2719,40785,-2,-2,-2,0,0,0,2,1,1,1,0,0,-2,1,1,1,0,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2720,40800,-2,-2,-2,0,0,0,2,1,1,1,0,0,-1,0,0,1,1,doctor,"find(doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2721,40815,-2,-2,-2,0,0,0,2,1,1,1,0,0,-1,1,0,0,0,doctor,"give_item(soldier, doctor, food) get_item(doctor, soldier, food)
",0.0,1.0,0,0.0,0.0
2722,40830,-2,-2,-2,0,0,0,2,1,1,1,0,0,-1,1,1,0,1,doctor,"find(doctor, meds) get_item(doctor, soldier, meds)
",1.0,0.0,0,0.0,0.0
