,char_acting_health,char_acting_knowledge,char_acting_altruism,char_acting_ambition,char_acting_support,char_acting_money,char_acting_satisfaction,char_acting_state,char_acting_relation_char1,char_acting_supports_char1,char_acting_relation_char2,char_acting_supports_char2,char1_health,char1_knowledge,char1_altruism,char1_ambition,char1_support,char1_money,char1_satisfaction,char1_state,char1_relation_char_acting,char1_supports_char_acting,char1_relation_char2,char1_supports_char2,char2_health,char2_knowledge,char2_altruism,char2_ambition,char2_support,char2_money,char2_satisfaction,char2_state,char2_relation_char_acting,char2_supports_char_acting,char2_relation_char1,char2_supports_char1,ship_defense,ship_status,ship_magic,results,time
4004,2,0,0,0,0,0,0,blocked,-2,1,1,1,2,0,-1,1,1,1,0,hidden,1,0,-2,0,0,2,2,4,1,1,0,?,-1,1,-2,0,0,0,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.0134656429290771
4005,0,0,-1,1,0,0,0,blocked,2,1,0,1,0,1,1,2,0,1,0,hidden,2,1,1,1,0,0,-1,4,0,1,0,?,0,0,0,1,0,0,0,"No solution exists.
",0.7658367156982422
4006,2,0,-1,0,1,0,0,?,2,0,-1,0,1,2,-2,1,1,1,0,hidden,2,1,1,0,2,0,1,1,0,1,0,?,0,1,-1,1,0,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4930472373962402
4007,2,0,2,1,0,1,0,blocked,2,1,-1,1,1,1,-2,3,1,0,0,?,0,1,2,1,1,2,1,0,0,1,0,?,-1,1,2,0,0,1,1,"unblock_yourself(char_acting) key_action3(char_acting)
",0.8984572887420654
4008,2,2,-2,2,1,1,0,hidden,-2,0,0,1,0,0,1,4,0,1,0,?,2,0,1,0,1,2,-1,2,1,1,0,?,-2,0,2,0,0,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.9652748107910156
4009,0,0,-2,1,1,1,0,?,-2,1,1,0,0,1,-2,3,0,0,0,blocked,0,1,-1,1,1,0,2,4,1,0,0,?,-1,0,0,1,0,-1,0,"No solution exists.
",0.7394547462463379
4010,2,2,1,0,0,0,0,?,2,0,1,1,2,0,-2,4,0,0,0,blocked,0,1,-1,1,1,2,0,1,0,1,0,blocked,-1,0,-1,1,1,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.2390432357788086
4011,1,0,-1,3,1,1,0,?,0,1,-2,0,1,1,-1,0,1,1,0,?,-1,0,0,0,0,1,1,1,1,0,0,hidden,0,0,2,1,1,0,-1,"Time limit reached.
",5.86409592628479
4012,2,1,1,0,0,0,0,hidden,1,0,2,1,0,0,1,4,1,1,0,hidden,2,0,2,0,1,0,0,4,1,0,0,?,0,1,2,0,0,0,1,"change_ship_status_up(char_acting) key_action3(char_acting)
",0.8723347187042236
4013,1,2,-2,0,0,1,0,blocked,2,0,-2,1,1,1,-1,3,0,1,0,hidden,0,0,1,0,0,0,0,4,1,1,0,?,0,1,0,1,-1,-1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1584813594818115
4014,2,2,0,3,0,0,0,hidden,-2,0,2,1,2,2,2,1,1,1,0,?,-1,1,2,0,0,0,-2,0,1,0,0,hidden,1,1,-2,0,1,1,1,"key_action2(char_acting)
",0.9565310478210449
4015,1,0,2,2,0,1,0,blocked,-1,0,-2,1,2,0,-1,0,0,1,0,?,2,0,2,0,2,1,1,1,1,1,0,hidden,-1,0,1,0,0,0,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.9143776893615723
4016,2,1,2,3,0,1,0,?,1,1,0,1,1,0,1,3,1,0,0,?,0,1,-2,1,0,1,0,1,1,0,0,?,-2,1,1,0,-1,1,0,"Time limit reached.
",5.859492063522339
4017,2,0,-1,3,0,0,0,?,1,0,0,0,0,0,-2,4,0,0,0,?,0,1,-2,0,0,1,1,2,0,0,0,blocked,1,0,-1,0,0,0,0,"hide(char_acting) change_health_up(char_acting, char_acting) change_knowledge_up(char_acting) key_action2(char_acting)
",3.179237127304077
4018,2,0,2,0,0,0,0,?,0,0,1,1,0,0,0,2,1,1,0,?,2,0,0,0,2,1,0,4,1,0,0,hidden,0,1,-2,0,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.2206909656524658
4019,1,0,-1,4,1,0,0,?,-1,0,-2,0,1,2,2,0,0,0,0,?,1,1,2,0,0,1,-1,4,1,1,0,?,-1,1,-1,1,-1,0,1,"change_health_up(char_acting, char_acting) change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9763386249542236
4020,1,1,-1,4,0,1,0,hidden,-1,1,-2,0,0,0,2,4,1,0,0,blocked,1,0,0,0,0,2,-1,1,1,1,0,hidden,-2,1,-2,0,-1,1,0,"change_knowledge_up(char_acting) key_action2(char_acting)
",0.9377715587615967
4021,1,1,2,1,0,1,0,blocked,-1,0,0,1,2,0,-1,0,0,1,0,blocked,2,0,0,1,1,0,-1,3,1,1,0,?,-1,1,2,0,1,1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",0.9197258949279785
4022,0,2,-1,0,1,1,0,hidden,2,0,-1,0,0,1,0,4,1,1,0,blocked,-1,0,1,1,1,2,-1,1,1,1,0,blocked,1,1,2,1,-1,1,1,"No solution exists.
",0.8167581558227539
4023,1,0,0,0,1,0,0,blocked,1,1,0,0,2,2,-2,3,1,0,0,hidden,1,0,-2,1,0,0,1,0,0,0,0,blocked,-2,1,1,0,0,-1,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.112248420715332
4024,1,2,2,3,1,0,0,?,0,0,1,0,1,2,2,0,0,1,0,blocked,-2,1,-2,0,0,1,-2,1,1,1,0,blocked,-2,0,0,0,-1,1,0,"change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.007497787475586
4025,0,2,2,2,0,1,0,hidden,-2,0,2,1,0,0,0,1,0,1,0,hidden,-2,0,-2,1,0,1,1,2,0,0,0,?,-1,0,-1,0,-1,0,0,"No solution exists.
",0.7398679256439209
4026,1,1,-1,2,0,1,0,hidden,-2,1,1,0,1,2,-2,2,0,0,0,?,-2,1,0,0,2,1,0,3,1,1,0,?,2,0,0,1,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1734158992767334
4027,0,1,-2,3,1,1,0,hidden,-1,1,-1,1,1,0,2,1,0,0,0,blocked,-2,1,2,0,2,0,-2,0,0,0,0,blocked,1,1,-1,0,0,0,-1,"No solution exists.
",0.7950823307037354
4028,1,1,1,3,1,1,0,blocked,2,0,1,0,0,2,2,2,1,1,0,hidden,-2,1,-2,1,0,2,-2,0,0,1,0,hidden,2,0,0,1,1,-1,-1,"unblock_yourself(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.047349214553833
4029,2,2,-1,1,0,0,0,blocked,-1,1,2,0,2,0,1,3,0,1,0,?,-2,1,-2,0,1,0,-2,3,0,0,0,?,2,1,-1,1,-1,1,1,"unblock_yourself(char_acting) key_action3(char_acting)
",0.8539772033691406
4030,1,2,1,3,1,0,0,?,-1,1,-1,1,0,1,-1,2,1,1,0,hidden,1,0,2,1,0,2,-2,4,0,1,0,?,-2,1,-1,0,1,-1,0,"key_action2(char_acting)
",0.9424901008605957
4031,1,2,2,0,1,0,0,hidden,0,0,-1,0,1,1,1,2,1,0,0,?,-2,1,2,0,2,2,0,1,1,1,0,blocked,1,1,2,0,1,0,-1,"change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.216827392578125
4032,0,2,-1,4,1,1,0,hidden,1,0,1,0,2,1,-1,4,0,1,0,hidden,-2,1,1,1,1,0,2,3,0,1,0,hidden,-2,1,-1,1,-1,-1,1,"No solution exists.
",0.819678544998169
4033,2,0,-2,2,1,1,0,blocked,-2,1,1,1,2,0,0,4,1,0,0,?,2,1,1,0,2,2,-1,1,1,0,0,blocked,2,0,2,0,0,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.2052063941955566
4034,2,1,-1,4,0,1,0,?,-2,0,2,0,2,0,2,1,0,0,0,?,-1,0,-2,1,2,1,-1,1,0,1,0,?,1,0,2,1,-1,0,-1,"Time limit reached.
",5.882497072219849
4035,0,1,2,0,0,1,0,hidden,0,0,0,1,2,1,2,0,0,0,0,hidden,2,0,-2,1,2,2,-2,0,1,1,0,?,0,1,0,1,-1,1,-1,"No solution exists.
",0.7223215103149414
4036,0,1,-1,1,1,0,0,blocked,-2,1,-1,1,1,0,-1,3,1,0,0,?,2,0,-2,1,2,0,1,4,1,0,0,blocked,2,1,-2,1,0,-1,0,"No solution exists.
",0.8484227657318115
4037,1,2,-2,4,0,1,0,?,1,1,-1,0,1,0,2,2,1,1,0,blocked,2,1,-1,0,2,0,1,1,1,0,0,hidden,2,1,-1,1,1,-1,-1,"key_action2(char_acting)
",0.9102144241333008
4038,0,0,2,2,0,1,0,hidden,-1,0,-1,1,1,1,1,0,1,0,0,blocked,0,0,0,1,1,2,2,3,0,0,0,blocked,-1,1,-1,1,1,1,1,"No solution exists.
",0.8166303634643555
4039,0,1,1,1,0,0,0,?,2,0,1,1,0,0,2,3,1,1,0,blocked,2,1,1,0,2,1,-1,2,1,0,0,blocked,-2,0,1,1,1,1,1,"No solution exists.
",0.7961275577545166
4040,0,1,-2,2,0,1,0,hidden,1,1,0,0,0,2,0,3,0,1,0,blocked,-2,1,2,0,0,1,-1,2,1,1,0,?,-1,0,2,1,1,1,-1,"No solution exists.
",0.8773341178894043
4041,2,1,-1,2,1,1,0,hidden,0,1,1,1,0,1,1,4,0,0,0,blocked,2,1,0,0,2,2,0,1,0,1,0,blocked,-1,1,1,1,0,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.215698480606079
4042,0,2,0,1,1,1,0,hidden,1,0,2,1,0,1,2,1,0,0,0,blocked,-1,1,2,1,0,2,2,3,0,0,0,blocked,1,0,0,0,-1,0,1,"No solution exists.
",0.8889451026916504
4043,0,2,1,2,1,0,0,hidden,-2,0,2,0,0,2,2,0,1,1,0,hidden,2,1,-2,1,1,2,1,3,0,1,0,?,-1,0,1,1,0,0,-1,"No solution exists.
",0.7493536472320557
4044,1,0,1,3,0,0,0,?,2,1,-1,1,2,2,-2,3,0,0,0,blocked,-2,0,0,1,2,0,-1,0,1,1,0,blocked,-2,1,1,0,-1,1,-1,"Time limit reached.
",5.860939979553223
4045,1,2,-2,3,1,0,0,?,0,1,2,1,0,2,0,2,1,0,0,hidden,1,0,-2,0,2,1,-2,0,1,1,0,?,1,0,1,0,1,0,0,"Time limit reached.
",5.751473426818848
4046,0,0,0,0,1,1,0,blocked,-1,1,2,0,2,2,1,1,1,1,0,blocked,0,0,1,1,0,2,-1,2,1,0,0,blocked,2,0,-1,0,0,1,0,"No solution exists.
",0.7746682167053223
4047,2,1,-1,4,1,0,0,hidden,1,1,-2,1,0,1,-2,2,1,1,0,hidden,2,1,2,1,2,2,-2,1,0,1,0,blocked,1,0,1,1,0,0,0,"change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",1.766876220703125
4048,0,0,1,4,1,1,0,?,0,0,-1,1,2,0,2,4,1,0,0,?,1,1,0,0,2,2,-2,2,0,0,0,?,1,0,1,0,1,0,-1,"No solution exists.
",0.8241770267486572
4049,0,0,1,0,0,0,0,blocked,-2,1,-2,1,0,2,-1,3,0,0,0,hidden,2,0,0,0,1,1,2,0,1,0,0,hidden,-2,1,1,1,0,-1,0,"No solution exists.
",0.7743511199951172
4050,2,0,-1,1,0,1,0,?,2,0,1,1,2,0,-1,1,1,1,0,?,2,0,-2,0,1,0,2,1,1,1,0,?,1,0,2,0,-1,0,-1,"change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.2397358417510986
4051,0,1,2,4,0,0,0,hidden,-1,1,0,1,0,0,-2,1,0,0,0,blocked,-1,0,-1,1,0,0,1,3,0,0,0,?,0,1,1,1,-1,1,0,"No solution exists.
",0.9072661399841309
4052,0,0,0,4,1,1,0,?,2,0,1,0,0,2,-2,3,1,1,0,hidden,-2,0,-2,0,1,1,1,4,1,1,0,blocked,-1,0,1,1,0,-1,0,"No solution exists.
",0.7817971706390381
4053,2,1,0,3,0,0,0,?,1,1,-1,0,0,1,2,1,0,1,0,hidden,2,1,1,0,0,0,1,0,1,1,0,blocked,-1,1,-2,1,0,1,0,"change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.9414262771606445
4054,0,0,-1,1,1,1,0,hidden,0,1,-1,1,0,0,1,0,0,1,0,blocked,0,1,-1,0,0,0,-1,3,1,0,0,?,1,1,1,0,0,0,0,"No solution exists.
",0.8224730491638184
4055,0,2,1,3,0,1,0,blocked,-1,1,-1,1,0,0,1,3,1,0,0,hidden,-2,1,-2,0,2,2,0,0,1,1,0,?,-2,0,-1,1,-1,1,-1,"No solution exists.
",0.8105614185333252
4056,2,2,0,0,1,1,0,?,2,1,2,0,2,1,0,4,0,1,0,?,-2,0,1,0,0,2,1,2,1,0,0,blocked,0,0,1,1,-1,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.967949390411377
4057,1,1,1,0,0,1,0,hidden,1,0,-2,1,0,1,-2,2,1,0,0,?,-2,1,-1,1,0,1,2,3,0,1,0,blocked,1,1,2,0,0,-1,1,"change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1464762687683105
4058,1,2,1,0,0,0,0,blocked,0,0,1,0,1,2,-2,0,1,0,0,blocked,1,0,-2,1,1,1,1,0,0,0,0,blocked,-1,0,2,0,0,1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",0.9934046268463135
4059,2,1,1,2,1,1,0,hidden,-1,0,2,0,0,1,2,1,1,0,0,?,-1,1,-2,0,1,2,-1,4,0,0,0,blocked,-2,1,-2,1,1,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.384613275527954
4060,0,1,-2,2,0,1,0,blocked,1,0,1,0,1,2,-2,0,0,0,0,blocked,-2,0,1,0,1,2,-2,3,1,0,0,blocked,-2,0,2,0,0,1,-1,"No solution exists.
",0.7081363201141357
4061,2,1,-2,2,1,1,0,?,-2,1,-1,0,0,0,-2,2,0,0,0,hidden,0,1,0,0,2,1,-2,1,1,1,0,blocked,0,0,1,1,-1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",0.9465458393096924
4062,2,1,-2,4,0,0,0,blocked,0,0,0,1,1,0,1,1,0,1,0,?,-1,0,-1,0,0,0,2,1,0,1,0,?,0,0,1,0,1,-1,1,"Time limit reached.
",5.825669288635254
4063,1,1,-1,0,0,0,0,blocked,-2,0,1,1,0,1,-2,0,0,0,0,hidden,-1,0,0,1,1,0,1,2,1,1,0,blocked,-1,1,2,1,0,1,1,"unblock_yourself(char_acting) key_action3(char_acting)
",0.8780457973480225
4064,1,0,2,2,0,0,0,blocked,-1,1,1,0,1,0,2,1,1,0,0,?,-1,0,2,0,1,1,0,3,1,0,0,hidden,0,1,0,1,1,0,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.8845064640045166
4065,1,2,1,2,0,0,0,blocked,-2,0,-1,1,2,1,-1,1,0,0,0,blocked,1,0,0,0,0,0,1,4,0,1,0,hidden,-1,1,1,1,0,0,-1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.5366039276123047
4066,2,1,2,0,1,1,0,blocked,-1,0,2,1,0,2,-1,0,0,0,0,blocked,-1,1,2,0,1,1,-1,3,1,0,0,blocked,-2,1,-2,0,-1,0,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",2.1361842155456543
4067,2,1,1,2,1,1,0,?,-2,0,-2,0,1,2,-2,2,0,1,0,hidden,2,0,1,1,0,1,0,2,1,0,0,hidden,0,1,-1,1,1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",1.059135913848877
4068,0,0,1,4,0,1,0,blocked,2,1,-2,0,1,0,-2,1,1,0,0,blocked,-2,0,-2,1,2,1,2,0,0,0,0,blocked,0,0,-2,0,1,-1,0,"No solution exists.
",0.8146567344665527
4069,2,2,-2,1,1,1,0,?,1,0,2,0,0,2,-2,1,1,1,0,?,-2,0,1,1,0,2,1,2,0,1,0,?,-1,0,0,1,0,-1,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",2.186490535736084
4070,2,0,2,1,1,1,0,blocked,-1,1,-1,0,0,2,-1,4,0,1,0,blocked,0,1,-1,1,0,1,2,3,1,1,0,blocked,0,0,2,0,-1,-1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4105370044708252
4071,1,1,1,0,0,0,0,?,1,1,0,1,2,2,-2,2,1,1,0,?,0,1,0,0,0,1,2,3,0,1,0,blocked,0,0,2,1,0,-1,1,"change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.7893102169036865
4072,0,1,0,2,1,0,0,?,2,1,-2,1,2,1,1,3,1,1,0,?,-2,1,1,1,1,1,-2,4,0,0,0,hidden,-2,0,0,1,-1,0,1,"No solution exists.
",0.5231413841247559
4073,1,1,1,1,1,1,0,hidden,-1,0,1,0,1,0,2,4,1,1,0,blocked,-2,1,1,0,1,2,0,3,1,1,0,blocked,0,0,1,0,-1,0,1,"change_ship_status_up(char_acting) key_action3(char_acting)
",0.6798028945922852
4074,0,1,-2,2,1,1,0,?,0,0,0,0,2,1,-2,0,1,1,0,blocked,1,1,0,0,0,0,0,0,1,0,0,blocked,0,0,0,0,1,-1,0,"No solution exists.
",0.5538835525512695
4075,0,2,2,0,0,1,0,hidden,-1,0,-2,1,0,2,1,3,0,0,0,blocked,2,0,-2,0,2,0,2,3,1,0,0,blocked,0,1,-1,0,1,0,0,"No solution exists.
",0.5826854705810547
4076,2,0,-1,1,0,1,0,?,2,1,0,0,2,2,2,1,0,1,0,?,1,0,-2,1,0,1,2,2,1,0,0,blocked,-1,1,-2,0,0,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",0.7999975681304932
4077,1,1,-1,1,0,1,0,hidden,-2,0,1,1,2,2,-1,4,1,0,0,blocked,-1,0,1,0,1,2,-2,2,1,1,0,blocked,-2,1,1,0,-1,1,0,"change_ship_magic_up(char_acting) key_action3(char_acting)
",0.6501545906066895
4078,1,2,2,0,0,0,0,hidden,0,1,0,0,2,1,-1,0,0,0,0,blocked,-2,1,2,0,2,1,2,0,1,1,0,hidden,0,0,0,1,0,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.8344037532806396
4079,1,2,-1,2,1,1,0,hidden,0,0,2,0,1,0,2,2,0,0,0,?,-1,0,-1,1,1,1,-2,0,1,1,0,blocked,-1,0,-2,0,-1,0,0,"change_ship_magic_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",0.6604940891265869
4080,1,0,-2,3,0,0,0,hidden,-1,0,-1,1,1,2,1,4,0,0,0,blocked,-2,0,1,0,2,1,1,2,1,0,0,?,2,0,2,1,0,-1,1,"Time limit reached.
",5.5826051235198975
4081,2,0,1,3,1,0,0,hidden,-2,1,-1,0,1,0,1,4,1,1,0,blocked,-1,0,2,0,2,2,-1,0,1,1,0,?,-2,1,2,0,-1,-1,1,"Time limit reached.
",5.591581106185913
4082,1,0,2,4,0,0,0,blocked,-2,0,2,1,2,0,1,3,1,1,0,hidden,1,0,0,1,2,0,0,4,1,0,0,blocked,1,0,1,1,1,0,1,"Time limit reached.
",5.576674222946167
4083,2,1,0,0,1,1,0,?,2,0,-1,1,0,2,0,2,0,1,0,hidden,-1,0,1,0,1,2,-1,1,1,1,0,?,0,0,1,0,0,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.1192882061004639
4084,0,0,-2,3,1,0,0,hidden,-1,0,2,1,2,0,-2,4,1,0,0,hidden,2,0,1,1,1,0,1,4,0,0,0,?,-1,1,2,0,0,1,1,"No solution exists.
",0.5799646377563477
4085,1,2,0,4,1,0,0,hidden,0,1,2,1,0,1,0,4,1,0,0,?,-2,0,-2,1,0,1,-2,0,0,1,0,?,2,0,-2,0,0,1,1,"key_action2(char_acting)
",0.7202723026275635
4086,1,1,1,2,1,1,0,?,0,1,1,0,2,2,0,4,0,0,0,blocked,0,1,1,0,1,1,-2,1,1,0,0,blocked,0,1,-2,1,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.136164903640747
4087,2,2,0,1,1,0,0,hidden,-2,1,-2,0,1,1,-2,0,0,0,0,blocked,-2,1,-1,0,0,0,-1,0,0,0,0,blocked,1,1,-1,1,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.0069217681884766
4088,1,1,2,4,0,0,0,hidden,2,0,-1,0,2,2,1,2,0,1,0,hidden,2,0,-1,1,1,2,-1,4,1,1,0,?,1,1,2,0,-1,0,0,"Time limit reached.
",5.667505741119385
4089,2,0,-1,1,1,1,0,hidden,2,1,-1,1,0,1,-2,3,0,1,0,hidden,-1,1,2,0,1,2,0,1,1,0,0,blocked,2,0,-2,0,1,-1,1,"change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.0667030811309814
4090,0,2,0,2,0,0,0,?,2,1,0,1,2,1,1,2,0,0,0,blocked,2,0,-1,0,2,1,0,4,0,0,0,blocked,1,1,2,0,0,0,1,"No solution exists.
",0.7575492858886719
4091,0,2,1,4,0,1,0,?,-1,0,1,1,1,1,-1,3,1,0,0,?,-1,1,0,1,1,0,-1,3,1,0,0,blocked,1,1,-1,0,0,1,1,"No solution exists.
",0.7206406593322754
4092,2,1,2,4,0,1,0,?,-2,0,2,1,1,1,1,3,1,0,0,?,0,1,1,0,1,1,0,1,1,1,0,hidden,1,1,-2,0,-1,1,0,"change_health_up(char_acting, char_acting) key_action2(char_acting)
",0.8761227130889893
4093,1,2,2,2,0,0,0,hidden,2,1,-1,0,1,0,-2,1,0,0,0,hidden,1,0,1,0,1,2,1,2,0,0,0,hidden,1,1,0,1,0,1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.9129791259765625
4094,0,2,2,4,0,1,0,hidden,-1,1,2,0,1,0,-2,0,0,0,0,?,0,0,1,1,2,1,0,0,0,1,0,hidden,1,0,0,1,0,0,0,"No solution exists.
",0.8920087814331055
4095,0,1,-2,3,0,1,0,hidden,-2,0,1,1,1,2,2,4,1,0,0,hidden,0,0,0,1,1,2,-2,0,1,0,0,hidden,-1,1,0,1,-1,1,1,"No solution exists.
",0.720714807510376
4096,0,1,0,0,1,1,0,hidden,-2,0,1,1,2,0,-1,4,0,0,0,blocked,1,0,1,1,0,2,2,2,1,1,0,hidden,0,1,1,0,1,1,1,"No solution exists.
",0.7541389465332031
4097,1,1,1,0,0,1,0,?,2,1,0,0,2,1,2,0,1,1,0,?,-1,1,1,0,0,0,0,4,0,0,0,hidden,0,0,-2,1,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.4632208347320557
4098,2,1,2,2,1,0,0,hidden,1,0,1,0,2,2,2,4,0,0,0,?,-2,1,0,0,2,2,1,0,1,1,0,hidden,-2,1,0,0,-1,-1,-1,"change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) change_ship_status_up(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.6154415607452393
4099,1,2,-1,0,1,0,0,blocked,-1,0,-1,0,0,2,1,4,1,1,0,blocked,0,1,-2,0,2,2,2,2,1,1,0,hidden,2,1,2,1,-1,1,-1,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.254697561264038
4100,1,0,2,4,0,0,0,?,-2,0,-2,0,1,2,-2,1,1,1,0,?,2,0,-2,1,1,1,-1,1,0,0,0,?,2,1,0,0,0,-1,0,"hide(char_acting) change_knowledge_up(char_acting) change_knowledge_up(char_acting) change_health_up(char_acting, char_acting) change_relation_down(char_acting, char2, char1) key_action2(char_acting)
",3.295156478881836
4101,1,1,2,1,1,0,0,blocked,1,1,2,1,1,2,0,1,1,0,0,blocked,-2,1,1,1,1,2,0,1,1,0,0,hidden,-2,1,0,1,1,1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",0.8528618812561035
4102,0,1,2,4,1,1,0,?,-2,1,0,1,1,0,0,0,0,1,0,hidden,1,0,-1,1,0,0,0,4,1,1,0,blocked,-1,1,2,1,-1,-1,-1,"No solution exists.
",0.8902814388275146
4103,0,0,-2,3,1,1,0,?,1,0,1,1,2,2,1,2,0,0,0,?,-2,1,0,0,2,2,-1,1,0,0,0,hidden,-2,0,1,1,1,-1,0,"No solution exists.
",0.8644559383392334
4104,2,2,1,0,1,0,0,blocked,2,0,-1,0,2,2,0,3,0,1,0,?,-2,1,-2,0,0,1,-1,1,0,0,0,hidden,0,0,2,0,1,1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.0880012512207031
4105,2,2,1,1,1,1,0,blocked,-1,1,1,1,0,0,2,2,0,1,0,hidden,1,0,0,0,1,2,1,0,0,0,0,?,2,0,-2,1,-1,0,1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) key_action3(char_acting)
",1.0041959285736084
4106,2,2,-1,4,1,0,0,hidden,-1,0,2,1,1,0,0,1,1,0,0,blocked,0,0,-2,0,0,1,0,3,1,0,0,?,0,1,-2,1,-1,0,-1,"key_action2(char_acting)
",1.163484811782837
4107,1,0,0,2,1,0,0,blocked,1,1,-2,0,2,2,-2,4,0,1,0,?,-1,0,0,0,2,0,2,1,1,0,0,?,-2,1,0,1,0,0,-1,"unblock_yourself(char_acting) change_ship_status_up(char_acting) change_ship_magic_up(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.3364191055297852
4108,1,0,1,0,1,0,0,hidden,0,0,-1,0,2,0,2,4,1,1,0,hidden,2,1,2,1,0,0,2,4,1,0,0,hidden,-2,0,2,0,0,1,1,"key_action3(char_acting)
",1.1453452110290527
4109,2,1,1,2,0,0,0,blocked,-1,0,1,1,1,1,2,0,1,0,0,?,-1,0,2,0,1,0,0,0,1,1,0,blocked,1,1,-1,1,0,1,0,"unblock_yourself(char_acting) change_ship_magic_up(char_acting) key_action3(char_acting)
",1.0719866752624512
