index,Unnamed: 0,char_acting_altruism,char_acting_ambition,char_acting_fighting_ability,char_acting_safety,char_acting_food,char_acting_satisfaction,char_acting_likes_char1,char_acting_likes_char2,char1_altruism,char1_ambition,char1_fighting_ability,char1_safety,char1_food,char1_satisfaction,char1_likes_char_acting,char1_likes_char2,char2_altruism,char2_ambition,char2_fighting_ability,char2_safety,char2_food,char2_satisfaction,char2_likes_char_acting,char2_likes_char1,ghost_relations,overall_food,overall_coins,results,helps_all,helps_ego,survives
2256,2256,0,1,-1,1,0,0,1,1,-1,0,-1,1,0,-1,1,1,1,-1,0,-1,0,1,1,0,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2257,2257,-1,-1,0,2,0,1,-1,0,0,0,0,0,0,1,-1,0,0,1,1,1,0,0,0,0,0,0,1,"survive(char_acting)
",0,0,1
2258,2258,1,-1,0,2,0,0,0,0,0,-1,1,1,0,-1,0,1,-1,-1,0,1,0,0,-1,0,1,0,0,"survive(char_acting)
",0,0,1
2259,2259,-1,-1,-1,1,0,-1,1,1,1,-1,1,1,0,1,-1,1,1,0,-1,-1,0,1,-1,0,0,0,1,"survive(char_acting)
",0,0,1
2260,2260,-1,1,-1,1,0,1,-1,1,1,0,0,2,0,-1,1,1,1,-1,1,2,0,1,-1,1,1,0,1,"No solution exists.
",0,0,0
2261,2261,1,-1,1,-1,0,0,0,1,-1,1,0,0,0,0,1,0,1,0,-1,1,0,0,1,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2262,2262,1,0,1,2,0,0,0,0,0,1,-1,-1,0,-1,1,1,0,1,-1,2,0,1,0,1,0,1,0,"survive(char_acting)
",0,0,1
2263,2263,1,-1,0,1,0,1,1,0,1,-1,0,-1,0,0,1,0,1,1,0,-1,0,-1,-1,0,0,1,0,"survive(char_acting)
",0,0,1
2264,2264,-1,1,1,1,0,0,0,0,1,1,-1,1,0,0,0,1,1,0,1,-1,0,-1,0,0,0,0,0,"No solution exists.
",0,0,0
2265,2265,1,1,0,2,0,-1,1,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,1,0,0,1,0,0,0,0,"No solution exists.
",0,0,0
2266,2266,0,1,-1,0,0,-1,0,1,0,0,-1,1,0,-1,1,1,-1,0,0,1,0,1,-1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
2267,2267,-1,1,0,0,0,1,1,0,-1,1,-1,1,0,-1,-1,0,0,-1,-1,2,0,0,-1,1,1,1,1,"No solution exists.
",0,0,0
2268,2268,0,-1,0,0,0,-1,1,1,0,-1,0,1,0,-1,0,1,0,-1,-1,0,0,-1,-1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2269,2269,1,0,0,0,0,0,-1,0,1,-1,1,2,0,1,1,1,0,1,-1,1,0,0,0,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2270,2270,-1,1,1,2,0,0,1,1,0,1,0,0,0,-1,1,0,-1,-1,-1,0,0,1,0,0,0,1,1,"No solution exists.
",0,0,0
2271,2271,1,1,1,0,0,1,0,0,0,-1,0,-1,0,1,1,1,0,0,1,2,0,0,0,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2272,2272,-1,-1,0,1,0,-1,-1,0,0,0,1,2,0,-1,1,0,1,-1,-1,2,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
2273,2273,-1,0,0,0,0,1,1,0,1,0,1,-1,0,0,1,0,0,0,-1,2,0,0,-1,0,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2274,2274,0,-1,0,1,0,-1,-1,0,0,0,-1,-1,0,1,-1,1,-1,-1,-1,0,0,-1,-1,1,1,0,0,"survive(char_acting)
",0,0,1
2275,2275,1,-1,1,-1,0,-1,1,1,0,-1,1,2,0,0,0,1,1,-1,-1,2,0,-1,1,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2276,2276,-1,0,-1,0,0,0,-1,0,0,1,1,-1,0,1,0,0,-1,0,-1,0,0,1,-1,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2277,2277,1,1,1,0,0,1,0,0,1,-1,-1,2,0,1,-1,1,1,-1,1,-1,0,1,0,1,0,0,1,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
2278,2278,0,-1,-1,1,0,-1,0,1,0,-1,1,2,0,0,-1,1,0,0,0,0,0,1,-1,1,1,1,1,"survive(char_acting)
",0,0,1
2279,2279,-1,-1,1,-1,0,0,0,1,1,-1,1,-1,0,1,0,0,1,1,0,2,0,1,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2280,2280,-1,0,1,2,0,0,1,1,0,0,0,-1,0,1,0,1,-1,0,0,-1,0,0,1,1,1,1,0,"survive(char_acting)
",0,0,1
2281,2281,0,0,-1,-1,0,-1,0,1,-1,-1,0,1,0,-1,1,1,0,-1,1,0,0,0,0,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2282,2282,-1,1,1,-1,0,-1,1,1,0,-1,0,1,0,-1,-1,1,1,-1,0,1,0,0,1,1,0,1,1,"No solution exists.
",0,0,0
2283,2283,-1,0,1,2,0,1,0,1,0,0,-1,-1,0,0,1,1,-1,-1,0,0,0,1,0,1,0,1,1,"survive(char_acting)
",0,0,1
2284,2284,-1,1,0,2,0,1,-1,1,0,0,0,2,0,1,1,1,0,-1,0,0,0,-1,1,1,0,0,1,"No solution exists.
",0,0,0
2285,2285,1,-1,1,2,0,-1,-1,0,-1,1,1,1,0,0,-1,1,-1,0,1,-1,0,1,-1,0,1,0,1,"survive(char_acting)
",0,0,1
2286,2286,0,-1,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,-1,1,0,0,0,1,1,0,0,"survive(char_acting)
",0,0,1
2287,2287,1,-1,-1,1,0,1,-1,0,-1,-1,0,2,0,1,1,0,1,-1,-1,0,0,0,-1,0,0,0,1,"survive(char_acting)
",0,0,1
2288,2288,1,-1,0,-1,0,-1,-1,1,-1,1,0,1,0,0,1,0,0,-1,1,1,0,-1,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2289,2289,-1,0,-1,1,0,0,0,1,0,0,-1,2,0,1,1,0,1,0,-1,2,0,1,0,1,0,1,1,"survive(char_acting)
",0,0,1
2290,2290,1,0,-1,-1,0,1,0,1,0,1,1,-1,0,-1,1,0,0,0,-1,2,0,1,0,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2291,2291,-1,-1,1,0,0,1,1,0,1,0,1,-1,0,1,0,1,1,1,-1,2,0,1,-1,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2292,2292,1,-1,0,-1,0,-1,1,0,1,0,-1,1,0,1,-1,0,-1,-1,-1,-1,0,0,1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2293,2293,-1,0,0,1,0,0,-1,0,-1,0,1,2,0,-1,0,0,0,-1,0,-1,0,-1,1,1,1,1,1,"survive(char_acting)
",0,0,1
2294,2294,-1,0,0,1,0,0,-1,1,0,-1,-1,1,0,0,-1,1,0,-1,1,1,0,0,-1,1,0,0,1,"survive(char_acting)
",0,0,1
2295,2295,-1,1,0,-1,0,1,0,1,0,-1,0,0,0,-1,1,1,1,0,0,2,0,0,1,0,0,0,1,"No solution exists.
",0,0,0
2296,2296,1,-1,0,2,0,1,1,1,1,0,0,0,0,1,1,0,0,1,-1,2,0,-1,-1,0,1,1,1,"survive(char_acting)
",0,0,1
2297,2297,1,1,0,2,0,1,0,1,1,0,1,-1,0,0,0,1,1,1,0,1,0,-1,1,0,1,1,0,"help_everyone(char_acting)
",1,0,0
2298,2298,1,-1,-1,1,0,1,1,1,1,-1,1,2,0,0,1,1,0,1,1,-1,0,-1,1,1,0,0,1,"survive(char_acting)
",0,0,1
2299,2299,0,-1,-1,2,0,0,-1,1,-1,1,1,0,0,1,1,0,1,-1,-1,0,0,1,1,0,0,1,0,"survive(char_acting)
",0,0,1
2300,2300,0,0,1,-1,0,0,-1,1,1,-1,-1,1,0,1,1,1,1,0,-1,2,0,0,0,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2301,2301,1,0,1,-1,0,-1,1,1,0,1,0,1,0,0,1,0,-1,-1,-1,1,0,0,1,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2302,2302,-1,0,0,-1,0,0,0,1,1,0,0,2,0,-1,1,1,1,1,1,-1,0,-1,1,1,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2303,2303,0,-1,-1,0,0,-1,0,0,1,-1,1,-1,0,1,-1,0,-1,0,1,2,0,0,1,1,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2304,2304,1,1,0,0,0,1,1,1,-1,-1,-1,2,0,0,0,1,0,0,1,-1,0,0,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
2305,2305,-1,1,-1,0,0,-1,1,0,0,-1,-1,-1,0,0,0,1,1,1,-1,-1,0,1,-1,1,1,0,0,"No solution exists.
",0,0,0
2306,2306,-1,1,1,-1,0,0,-1,1,-1,0,1,2,0,0,1,0,1,-1,0,2,0,-1,-1,0,0,0,1,"No solution exists.
",0,0,0
2307,2307,1,1,-1,0,0,1,1,0,-1,1,0,2,0,-1,0,1,1,0,0,2,0,-1,-1,0,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2308,2308,-1,-1,1,0,0,0,1,0,-1,1,0,-1,0,-1,1,1,0,-1,-1,0,0,1,1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2309,2309,1,-1,0,2,0,-1,0,0,-1,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,"survive(char_acting)
",0,0,1
2310,2310,0,0,0,0,0,0,-1,0,-1,-1,-1,1,0,1,1,0,0,0,-1,-1,0,-1,1,0,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2311,2311,-1,-1,1,-1,0,-1,0,1,0,1,-1,1,0,0,0,0,0,0,0,-1,0,-1,-1,1,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2312,2312,-1,0,-1,-1,0,0,-1,0,-1,-1,-1,2,0,-1,1,0,0,0,1,-1,0,1,0,0,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2313,2313,-1,1,1,2,0,-1,1,0,-1,-1,-1,-1,0,0,1,1,-1,0,-1,-1,0,-1,0,0,0,1,0,"No solution exists.
",0,0,0
2314,2314,0,0,0,2,0,0,-1,0,-1,1,1,0,0,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,0,1,"survive(char_acting)
",0,0,1
2315,2315,-1,1,1,2,0,0,1,1,-1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,"No solution exists.
",0,0,0
2316,2316,1,-1,0,-1,0,-1,1,0,-1,0,0,1,0,-1,0,0,1,0,0,-1,0,-1,-1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2317,2317,0,0,-1,-1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,2,0,-1,-1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2318,2318,-1,-1,1,2,0,1,-1,0,1,0,-1,0,0,-1,1,0,1,1,0,0,0,1,0,0,1,1,1,"survive(char_acting)
",0,0,1
2319,2319,0,1,0,0,0,0,0,1,0,0,-1,-1,0,1,-1,1,0,0,-1,0,0,0,0,1,1,1,0,"help_everyone(char_acting)
",1,0,0
2320,2320,-1,-1,-1,0,0,1,-1,1,0,-1,0,1,0,0,-1,1,0,1,-1,2,0,0,1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2321,2321,1,-1,0,2,0,-1,0,0,-1,-1,-1,2,0,1,1,1,1,0,1,2,0,-1,-1,1,1,0,1,"survive(char_acting)
",0,0,1
2322,2322,0,-1,0,0,0,-1,-1,0,-1,1,-1,0,0,0,0,0,1,1,-1,-1,0,1,0,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2323,2323,-1,0,0,1,0,0,-1,1,1,-1,0,2,0,-1,0,1,1,-1,-1,2,0,0,0,1,1,1,0,"survive(char_acting)
",0,0,1
2324,2324,0,0,-1,-1,0,1,1,0,-1,1,1,2,0,0,0,0,0,0,1,-1,0,1,-1,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2325,2325,1,-1,-1,2,0,1,0,1,0,0,1,0,0,0,1,0,-1,-1,-1,1,0,0,0,0,1,1,1,"survive(char_acting)
",0,0,1
2326,2326,0,0,0,-1,0,0,0,1,-1,1,1,1,0,0,0,1,1,1,0,2,0,-1,0,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2327,2327,0,0,-1,-1,0,0,1,1,-1,0,1,1,0,0,-1,0,1,0,0,2,0,-1,1,0,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2328,2328,1,0,1,0,0,-1,1,0,-1,1,-1,-1,0,0,1,1,0,1,0,2,0,1,-1,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2329,2329,0,1,1,1,0,0,-1,1,1,-1,-1,-1,0,-1,1,0,1,-1,0,1,0,1,-1,0,1,1,0,"help_everyone(char_acting)
",1,0,0
2330,2330,1,0,0,2,0,1,1,0,1,0,1,1,0,1,1,1,1,0,-1,0,0,0,0,1,0,0,1,"survive(char_acting)
",0,0,1
2331,2331,1,-1,0,1,0,0,-1,1,0,-1,-1,0,0,0,-1,0,1,-1,-1,2,0,1,0,0,0,1,0,"survive(char_acting)
",0,0,1
2332,2332,1,1,-1,2,0,1,1,0,0,-1,-1,-1,0,-1,0,1,1,1,1,-1,0,-1,1,1,1,1,0,"help_everyone(char_acting)
",1,0,0
2333,2333,1,0,1,-1,0,0,-1,1,0,1,0,2,0,0,-1,1,-1,0,0,1,0,1,1,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2334,2334,-1,1,-1,0,0,0,1,1,1,0,-1,0,0,0,1,1,1,-1,0,1,0,1,0,1,1,1,1,"No solution exists.
",0,0,0
2335,2335,-1,-1,1,-1,0,-1,0,0,-1,1,1,-1,0,1,1,1,1,-1,-1,0,0,-1,1,1,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2336,2336,1,0,0,-1,0,1,1,0,-1,1,0,0,0,0,-1,1,0,-1,1,-1,0,-1,0,0,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2337,2337,-1,1,0,1,0,1,1,1,-1,1,1,1,0,0,1,0,0,0,-1,-1,0,-1,-1,0,1,0,1,"No solution exists.
",0,0,0
2338,2338,0,0,-1,2,0,0,-1,1,0,0,-1,-1,0,-1,-1,1,0,0,-1,1,0,0,0,1,1,0,0,"survive(char_acting)
",0,0,1
2339,2339,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-1,2,0,1,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
2340,2340,1,1,0,0,0,-1,0,0,-1,0,-1,2,0,-1,-1,1,0,1,1,2,0,-1,-1,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2341,2341,1,-1,1,2,0,-1,0,1,1,-1,1,2,0,-1,-1,1,0,0,0,-1,0,1,-1,0,1,0,0,"survive(char_acting)
",0,0,1
2342,2342,1,0,-1,2,0,-1,0,1,1,1,-1,2,0,-1,0,0,1,1,1,0,0,-1,1,0,1,1,0,"survive(char_acting)
",0,0,1
2343,2343,1,1,0,-1,0,0,0,1,1,1,0,2,0,0,0,1,1,0,-1,2,0,0,-1,1,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2344,2344,0,0,-1,1,0,0,0,1,0,1,-1,-1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,"survive(char_acting)
",0,0,1
2345,2345,1,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-1,0,0,1,1,1,1,0,-1,0,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2346,2346,-1,0,-1,1,0,1,0,0,0,1,1,-1,0,-1,1,0,0,0,0,1,0,-1,1,0,1,0,0,"survive(char_acting)
",0,0,1
2347,2347,1,1,1,1,0,1,-1,0,-1,0,0,1,0,1,-1,0,-1,1,0,2,0,1,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
2348,2348,1,1,1,-1,0,1,1,1,0,-1,1,0,0,-1,0,1,-1,0,1,-1,0,0,-1,1,0,1,0,"help_everyone(char_acting)
",1,0,0
2349,2349,-1,0,1,-1,0,1,1,1,-1,-1,-1,-1,0,0,0,0,-1,1,1,2,0,-1,1,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2350,2350,1,0,-1,2,0,-1,1,1,1,0,1,2,0,-1,-1,0,1,1,1,-1,0,-1,0,0,1,1,0,"survive(char_acting)
",0,0,1
2351,2351,-1,-1,1,1,0,0,-1,0,-1,0,1,-1,0,1,0,0,0,0,-1,2,0,-1,1,0,0,0,0,"survive(char_acting)
",0,0,1
2352,2352,1,-1,1,-1,0,1,-1,0,-1,1,0,0,0,-1,0,0,0,-1,-1,-1,0,0,0,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2353,2353,0,-1,1,0,0,0,-1,0,-1,0,1,1,0,-1,0,0,0,1,1,1,0,1,-1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2354,2354,1,0,-1,2,0,1,0,1,1,1,1,-1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,"survive(char_acting)
",0,0,1
2355,2355,-1,-1,-1,0,0,0,-1,0,0,-1,-1,2,0,0,1,1,1,1,1,-1,0,1,1,0,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2356,2356,1,0,-1,2,0,0,1,1,-1,1,-1,1,0,-1,-1,1,1,0,-1,0,0,-1,0,1,1,0,0,"survive(char_acting)
",0,0,1
2357,2357,0,0,-1,-1,0,1,-1,0,-1,-1,0,2,0,0,1,0,-1,0,-1,0,0,1,1,1,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2358,2358,0,1,-1,1,0,1,1,1,1,1,0,0,0,-1,-1,0,-1,1,0,2,0,0,-1,0,1,1,0,"help_everyone(char_acting)
",1,0,0
2359,2359,-1,1,0,-1,0,0,1,1,0,0,1,2,0,0,-1,1,-1,0,1,2,0,0,-1,0,1,1,0,"No solution exists.
",0,0,0
2360,2360,1,1,1,1,0,1,1,0,-1,-1,1,1,0,0,-1,0,-1,-1,1,0,0,1,1,1,0,1,0,"help_everyone(char_acting)
",1,0,0
2361,2361,1,-1,0,-1,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,-1,0,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2362,2362,0,-1,0,1,0,0,0,1,1,0,0,-1,0,-1,1,0,1,1,0,0,0,0,1,1,1,1,1,"survive(char_acting)
",0,0,1
2363,2363,0,1,0,2,0,0,-1,1,-1,1,-1,0,0,0,0,0,1,0,1,2,0,-1,0,1,0,0,1,"Time limit reached.
",0,0,0
2364,2364,1,-1,0,1,0,-1,0,0,0,-1,0,-1,0,0,-1,1,0,1,-1,-1,0,1,1,1,1,1,1,"survive(char_acting)
",0,0,1
2365,2365,0,1,-1,0,0,1,0,0,1,-1,0,0,0,-1,1,1,-1,-1,0,2,0,-1,1,0,1,1,0,"help_everyone(char_acting)
",1,0,0
2366,2366,-1,1,1,2,0,-1,1,1,0,0,-1,2,0,1,0,1,-1,0,1,-1,0,0,-1,0,0,0,1,"No solution exists.
",0,0,0
2367,2367,-1,-1,1,2,0,1,-1,0,-1,-1,0,0,0,0,1,0,0,-1,-1,1,0,1,-1,0,1,1,0,"survive(char_acting)
",0,0,1
2368,2368,-1,1,-1,2,0,-1,0,1,1,0,0,0,0,-1,0,1,1,1,1,-1,0,1,0,0,1,0,1,"No solution exists.
",0,0,0
2369,2369,1,0,0,0,0,1,1,1,-1,1,-1,-1,0,1,-1,1,-1,-1,0,-1,0,-1,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2370,2370,1,1,1,0,0,-1,0,0,1,1,1,1,0,1,0,1,-1,-1,0,-1,0,0,-1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
2371,2371,1,-1,1,1,0,-1,-1,0,0,0,1,-1,0,-1,1,0,-1,1,0,-1,0,0,0,1,0,1,1,"survive(char_acting)
",0,0,1
2372,2372,-1,-1,0,0,0,1,1,1,-1,0,1,-1,0,0,0,0,-1,0,-1,1,0,0,1,0,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2373,2373,0,1,1,0,0,1,0,1,0,0,1,2,0,1,-1,1,1,0,0,0,0,-1,0,1,0,0,1,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
2374,2374,-1,-1,1,-1,0,0,0,0,0,0,1,2,0,0,-1,1,-1,0,-1,-1,0,1,0,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2375,2375,0,-1,-1,1,0,-1,1,0,-1,1,-1,-1,0,1,-1,1,-1,-1,1,1,0,-1,1,0,1,0,1,"survive(char_acting)
",0,0,1
2376,2376,1,0,1,0,0,-1,-1,0,0,0,-1,-1,0,1,-1,0,-1,0,0,1,0,-1,0,1,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2377,2377,-1,0,1,-1,0,-1,0,0,1,-1,1,0,0,1,1,1,1,0,1,2,0,0,-1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2378,2378,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,-1,1,0,0,1,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2379,2379,1,1,0,-1,0,1,0,0,-1,1,-1,-1,0,-1,1,1,0,1,-1,2,0,1,0,0,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2380,2380,0,1,0,0,0,0,-1,0,-1,-1,0,1,0,1,-1,1,-1,-1,0,2,0,0,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
2381,2381,-1,-1,1,0,0,1,-1,1,-1,-1,0,-1,0,0,0,1,1,0,1,-1,0,1,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2382,2382,0,1,-1,-1,0,-1,1,1,0,1,-1,1,0,-1,0,0,-1,1,-1,0,0,0,0,1,0,0,1,"sacrifice_money(char_acting) ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
2383,2383,-1,1,1,-1,0,0,1,1,0,0,1,-1,0,-1,1,1,-1,-1,0,0,0,0,0,0,0,1,1,"No solution exists.
",0,0,0
2384,2384,0,0,-1,2,0,-1,1,0,0,0,0,-1,0,-1,-1,1,0,1,0,-1,0,0,-1,0,1,1,1,"survive(char_acting)
",0,0,1
2385,2385,1,0,1,2,0,1,-1,0,0,0,1,2,0,1,-1,0,1,-1,1,-1,0,-1,0,1,1,1,0,"survive(char_acting)
",0,0,1
2386,2386,0,-1,0,-1,0,0,-1,1,0,1,-1,0,0,1,-1,0,1,0,-1,-1,0,0,1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2387,2387,1,-1,0,1,0,-1,-1,1,0,0,1,0,0,-1,-1,0,1,0,1,0,0,-1,-1,0,0,1,1,"survive(char_acting)
",0,0,1
2388,2388,-1,0,0,-1,0,1,-1,0,0,1,1,-1,0,-1,0,1,-1,-1,1,1,0,-1,0,0,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2389,2389,-1,1,1,2,0,1,-1,0,1,0,0,-1,0,1,-1,0,1,-1,0,1,0,-1,0,1,1,0,1,"No solution exists.
",0,0,0
2390,2390,1,1,-1,1,0,0,1,1,-1,0,-1,1,0,1,-1,1,-1,-1,1,-1,0,0,1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
2391,2391,-1,1,0,2,0,0,1,0,1,0,-1,2,0,1,-1,1,1,1,1,-1,0,1,1,1,1,0,0,"No solution exists.
",0,0,0
2392,2392,0,-1,-1,2,0,1,0,1,1,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,1,0,"survive(char_acting)
",0,0,1
2393,2393,1,0,1,0,0,0,-1,1,0,1,-1,0,0,-1,0,0,1,1,-1,0,0,-1,1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2394,2394,0,0,0,1,0,0,1,1,-1,1,1,1,0,0,1,1,1,-1,1,1,0,0,0,1,0,1,1,"survive(char_acting)
",0,0,1
2395,2395,-1,-1,1,1,0,-1,1,0,0,-1,0,2,0,0,-1,0,1,0,-1,0,0,0,1,1,1,1,1,"survive(char_acting)
",0,0,1
2396,2396,0,0,-1,-1,0,0,0,1,0,-1,1,0,0,0,-1,1,1,0,1,-1,0,1,0,1,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2397,2397,1,0,0,2,0,0,-1,1,0,-1,0,1,0,1,-1,0,1,0,-1,0,0,-1,0,0,1,0,0,"survive(char_acting)
",0,0,1
2398,2398,1,-1,0,2,0,0,1,0,-1,1,0,2,0,1,-1,0,1,-1,0,1,0,0,1,0,1,0,1,"survive(char_acting)
",0,0,1
2399,2399,0,1,1,1,0,-1,1,0,0,-1,0,2,0,1,1,1,0,-1,-1,-1,0,1,0,1,0,0,1,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
2400,2400,1,0,0,2,0,1,0,1,-1,-1,-1,2,0,-1,-1,0,-1,-1,-1,2,0,0,-1,1,1,1,1,"survive(char_acting)
",0,0,1
2401,2401,-1,-1,0,-1,0,0,0,0,-1,1,-1,2,0,0,0,1,0,1,-1,2,0,-1,1,1,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2402,2402,-1,1,0,-1,0,-1,-1,1,0,-1,-1,-1,0,-1,0,1,-1,1,-1,-1,0,-1,0,0,0,1,0,"No solution exists.
",0,0,0
2403,2403,0,-1,0,2,0,1,1,0,1,1,0,-1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,"survive(char_acting)
",0,0,1
2404,2404,0,-1,1,0,0,0,-1,0,-1,0,0,1,0,1,-1,0,0,1,0,1,0,0,-1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
2405,2405,-1,-1,-1,2,0,1,1,0,0,0,1,2,0,1,0,1,1,0,-1,2,0,1,-1,1,0,1,1,"survive(char_acting)
",0,0,1
2406,2406,0,0,1,-1,0,1,0,0,1,0,1,-1,0,1,-1,1,0,0,0,2,0,-1,-1,1,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
2407,2407,-1,1,1,-1,0,0,0,1,-1,1,-1,-1,0,0,-1,0,1,1,-1,0,0,1,1,1,1,1,0,"No solution exists.
",0,0,0
